index,SDSS1,Plate1,Fiber1,MJD1,z1,sep1,rp1,dV1,rmag1,FAGN1,FTid1,RA1,Dec1,GroupID,GroupNum1,ComponentID1,SDSS2,Plate2,Fiber2,MJD2,z2,sep2,rp2,dV2,rmag2,FAGN2,FTid2,RA2,Dec2,GroupNum2,ComponentID2,Sep,Sep(kpc),ratio,dV_rwp,z1_type,z2_type,Paper(s),BibCode(s),DOI(s),rat
337,J100857.82+074910.3,1237,294,52762,0.0629,39.7,48.4,132,16.28,2,1,10:08:57.82,+07:49:10.3,478,2,1,J100859.74+074842.9,1236,29,52751,0.0633,39.7,48.4,132,16.03,2,1,10:08:59.74,+07:48:42.9,2,2,39.55833049485872,47.909846176318474,1.22002971545177,-112.50117182489915,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.2111190127840499
338,J100941.74+193414.0,2373,390,53768,0.052,40.4,40.6,117,16.18,1,0,10:09:41.74,+19:34:14.0,487,2,1,J100944.43+193411.7,2372,547,53768,0.0516,40.4,40.6,117,15.81,2,0,10:09:44.43,+19:34:11.7,2,2,38.08855132095685,38.629047496355426,1.22002971545177,113.70982665486824,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.0141905154345208
339,J101007.43+424838.0,1218,239,52709,0.0738,57.5,80.1,157,15.45,2,0,10:10:07.43,+42:48:38.0,663,2,1,J101007.96+424741.0,1218,232,52709,0.0732,57.5,80.1,157,16.31,2,0,10:10:07.96,+42:47:41.0,2,2,57.29766805067147,80.38746634027075,1.22002971545177,167.1168942611172,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.4029797210800918
340,J101010.33+543314.0,945,61,52652,0.0457,108.5,97.5,189,14.86,1,0,10:10:10.33,+54:33:14.0,1081,2,1,J101017.48+543330.2,945,68,52652,0.0464,108.5,97.5,189,15.48,1,0,10:10:17.48,+54:33:30.2,2,2,64.27001223400417,57.71437260834685,1.22002971545177,-200.08601555229274,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.8979984693049609
341,J101055.90+215611.1,2365,357,53739,0.1131,24.7,50.6,68,14.7,5,0,10:10:55.90,+21:56:11.1,326,2,1,J101057.10+215554.2,2364,619,53737,0.1128,24.7,50.6,68,17.69,2,0,10:10:57.10,+21:55:54.2,2,2,23.75714054774609,48.81848211575625,1.22002971545177,80.59661114210829,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.05489722206437
342,J101206.17+472707.2,872,591,52339,0.1243,28.2,62.9,69,17.55,2,0,10:12:06.17,+47:27:07.2,367,2,1,J101207.97+472715.5,873,295,52674,0.1245,28.2,62.9,69,15.98,2,0,10:12:07.97,+47:27:15.5,2,2,20.055312603844236,44.72075006303186,1.22002971545177,-53.18391989238458,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.2298705059555997
343,J101313.08+200855.8,2374,345,53765,0.0288,50.4,28.9,77,17.47,2,0,10:13:13.08,+20:08:55.8,585,2,1,J101313.19+200946.2,2373,409,53768,0.0286,50.4,28.9,77,15.53,2,0,10:13:13.19,+20:09:46.2,2,2,50.423796494788455,29.117503827320785,1.22002971545177,58.13162188673939,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.5774556033346323
344,J101314.87+375040.6,1427,315,52996,0.1075,44.5,87.4,47,16.69,2,1,10:13:14.87,+37:50:40.6,537,2,1,J101317.79+375032.9,1426,637,52993,0.1074,44.5,87.4,47,16.93,2,1,10:13:17.79,+37:50:32.9,2,2,35.4350946051004,69.65352199759883,1.22002971545177,26.998961523357977,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.965664908583965
345,J101359.19+383925.9,1427,392,52996,0.021,232.0,96.4,142,13.82,2,0,10:13:59.19,+38:39:25.9,1243,2,1,J101414.66+383927.3,1427,391,52996,0.0205,232.0,96.4,142,16.63,2,0,10:14:14.66,+38:39:27.3,2,2,181.21213253228018,77.0215580761699,1.22002971545177,146.4609268011348,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.4250353273804649
346,J101434.28+263236.0,2347,593,53757,0.08,13.7,20.8,255,16.55,2,2,10:14:34.28,+26:32:36.0,198,2,1,J101434.38+263249.7,2350,313,53765,0.0809,13.7,20.8,255,17.3,2,2,10:14:34.38,+26:32:49.7,2,2,13.765559281992966,20.784715626601823,1.22002971545177,-249.06284725822883,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.5099070950056328
347,J101545.59+143634.5,2588,128,54174,0.0533,84.1,86.5,131,14.7,5,0,10:15:45.59,+14:36:34.5,976,2,1,J101547.55+143753.2,2588,127,54174,0.0528,84.1,86.5,131,15.36,1,0,10:15:47.55,+14:37:53.2,2,2,83.68379996328893,86.85948042124643,1.22002971545177,141.9685594928544,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.0379485690103776
348,J101547.49+205832.2,2365,136,53739,0.038,21.9,16.5,72,16.07,2,1,10:15:47.49,+20:58:32.2,289,2,1,J101547.79+205810.7,2374,338,53765,0.0382,21.9,16.5,72,16.39,2,1,10:15:47.79,+20:58:10.7,2,2,21.906752653462366,16.50832984333044,1.22002971545177,-57.60523980838001,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.7535726588267886
349,J101709.66+293731.8,2351,387,53772,0.0782,67.6,99.7,89,17.54,2,0,10:17:09.66,+29:37:31.8,823,2,1,J101712.76+293821.0,2351,388,53772,0.0779,67.6,99.7,89,16.18,1,0,10:17:12.76,+29:38:21.0,2,2,63.67337641036978,94.17458412707909,1.22002971545177,83.20578661788304,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.4790260770864652
350,J101740.68+204744.2,2374,364,53765,0.1089,12.8,25.3,94,17.15,2,2,10:17:40.68,+20:47:44.2,189,2,1,J101741.20+204734.1,2365,58,53739,0.1086,12.8,25.3,94,17.62,2,2,10:17:41.20,+20:47:34.1,2,2,12.457210784620568,24.76597605424597,1.22002971545177,80.90191509196022,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.9880835672156698
351,J101831.15+512744.2,1008,397,52707,0.0749,69.8,96.8,559,16.47,1,0,10:18:31.15,+51:27:44.2,851,2,1,J101835.77+512753.1,1007,601,52706,0.0729,69.8,96.8,559,16.78,0,0,10:18:35.77,+51:27:53.1,2,2,44.08256670024621,62.688323329390975,1.22002971545177,556.8483857630347,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.4220660914701422
352,J101839.74+104714.8,1597,593,52999,0.0508,29.2,29.0,151,16.6,2,0,10:18:39.74,+10:47:14.8,376,2,1,J101839.88+104645.6,1598,311,53033,0.0513,29.2,29.0,151,14.69,2,0,10:18:39.88,+10:46:45.6,2,2,29.27277963332924,29.04427909857267,1.22002971545177,-142.23870561997632,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.9921940950733491
353,J101913.20+483241.2,873,499,52674,0.0628,29.5,35.7,321,15.04,1,0,10:19:13.20,+48:32:41.2,379,2,1,J101913.64+483212.4,874,313,52338,0.0617,29.5,35.7,321,16.84,2,0,10:19:13.64,+48:32:12.4,2,2,29.129622678594263,35.22748952173758,1.22002971545177,309.6257112986074,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.209335593200948
354,J101920.83+490701.2,873,455,52674,0.054,4.6,4.9,92,17.08,1,2,10:19:20.83,+49:07:01.2,58,2,1,J101921.10+490703.2,874,346,52338,0.0543,4.6,4.9,92,14.16,1,2,10:19:21.10,+49:07:03.2,2,2,3.320635330430716,3.489027070902284,1.22002971545177,-85.0922527000775,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.0507106995243969
355,J101930.26+024808.5,503,452,51999,0.0462,82.0,74.4,169,16.47,2,0,10:19:30.26,+02:48:08.5,964,2,1,J101933.76+024705.4,503,460,51999,0.0468,82.0,74.4,169,16.59,2,0,10:19:33.76,+02:47:05.4,2,2,82.0445778902976,74.43777313713815,1.22002971545177,-171.42855734061413,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.9072844915683451
356,J101942.23+372752.7,1427,135,52996,0.0929,35.9,62.0,288,17.48,2,1,10:19:42.23,+37:27:52.7,440,2,1,J101942.54+372828.3,1957,343,53415,0.0939,35.9,62.0,288,16.51,2,1,10:19:42.54,+37:28:28.3,2,2,35.79078782810744,61.8249440206661,1.22002971545177,-273.4588782468553,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.727398243301964
357,J101945.78+635758.3,488,172,51914,0.0418,118.1,97.4,198,16.18,2,0,10:19:45.78,+63:57:58.3,1118,2,1,J101952.82+635705.4,488,174,51914,0.0411,118.1,97.4,198,13.88,2,0,10:19:52.82,+63:57:05.4,2,2,70.33970090985808,58.043100114661726,1.22002971545177,200.969779020693,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.8251826402993279
358,J102001.97+072725.7,998,326,52750,0.1578,25.9,70.4,265,17.34,2,1,10:20:01.97,+07:27:25.7,341,2,1,J102002.48+072700.9,997,565,52734,0.1568,25.9,70.4,265,17.2,0,1,10:20:02.48,+07:27:00.9,2,2,25.934102094350244,70.71249016516923,1.22002971545177,258.3599275805981,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.7266218783249863
359,J102049.97+425819.4,1218,624,52709,0.0233,165.7,77.9,23,12.98,1,2,10:20:49.97,+42:58:19.4,1215,2,1,J102100.55+425907.1,1218,626,52709,0.0232,165.7,77.9,23,13.36,1,2,10:21:00.55,+42:59:07.1,2,2,125.52256896746093,59.03074716996922,1.22002971545177,29.220620501926447,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.47027994770623033
360,J102055.69+341657.4,1955,593,53442,0.1254,8.8,19.8,153,16.65,1,2,10:20:55.69,+34:16:57.4,126,2,1,J102056.11+341651.2,1958,339,53385,0.1259,8.8,19.8,153,17.83,1,2,10:20:56.11,+34:16:51.2,2,2,8.095538824945704,18.189123206492805,1.22002971545177,-132.8121464272899,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.24680822361627
361,J102106.55+163958.7,2589,97,54174,0.1231,10.8,23.9,15,16.74,2,2,10:21:06.55,+16:39:58.7,164,2,1,J102106.89+163949.2,2590,423,54175,0.123,10.8,23.9,15,17.79,2,2,10:21:06.89,+16:39:49.2,2,2,10.682740200297596,23.623202929256365,1.22002971545177,26.62392586326721,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.211343015586795
362,J102110.09+393158.4,1428,334,52998,0.1187,23.4,50.2,96,17.48,2,1,10:21:10.09,+39:31:58.4,306,2,1,J102110.41+393221.3,1427,565,52996,0.1191,23.4,50.2,96,17.38,1,1,10:21:10.41,+39:32:21.3,2,2,23.197281736125166,49.7108486544292,1.22002971545177,-106.8906928042686,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.1429600769565345
363,J102112.82+222415.6,2366,382,53741,0.1138,36.5,76.3,436,16.38,1,0,10:21:12.82,+22:24:15.6,446,2,1,J102113.00+222451.9,2365,632,53739,0.1155,36.5,76.3,436,17.2,2,0,10:21:13.00,+22:24:51.9,2,2,36.385718965914855,75.17175583100186,1.22002971545177,-456.01731881413326,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.0659686813230405
364,J102136.33+060133.4,997,32,52734,0.0324,64.9,42.0,162,14.11,1,0,10:21:36.33,+06:01:33.4,788,2,1,J102138.19+060231.9,997,34,52734,0.033,64.9,42.0,162,16.62,0,0,10:21:38.19,+06:02:31.9,2,2,64.74610743622891,41.88023110497536,1.22002971545177,-173.71936173167924,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.6468378218138428
365,J102141.89+130550.4,1746,192,53062,0.0765,67.1,97.2,56,17.61,1,0,10:21:41.89,+13:05:50.4,813,2,1,J102142.79+130656.1,1746,194,53062,0.0763,67.1,97.2,56,17.1,2,0,10:21:42.79,+13:06:56.1,2,2,67.00275065452531,97.13649755862963,1.22002971545177,55.55555507604658,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.4497389526510298
366,J102219.39+363458.9,1954,638,53357,0.0259,187.4,98.4,50,13.62,2,0,10:22:19.39,+36:34:58.9,1230,2,1,J102231.84+363514.2,1954,621,53357,0.0261,187.4,98.4,50,16.01,2,0,10:22:31.84,+36:35:14.2,2,2,150.73352292763175,78.55069093047872,1.22002971545177,-58.2845998361879,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.52112290222389
367,J102230.14+145600.2,2590,141,54175,0.0407,108.7,87.4,27,15.51,2,0,10:22:30.14,+14:56:00.2,1082,2,1,J102237.03+145633.3,2590,142,54175,0.0408,108.7,87.4,27,15.47,1,0,10:22:37.03,+14:56:33.3,2,2,105.20026509290014,84.63580803900769,1.22002971545177,-28.729281701641714,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.8045208627969481
368,J102245.52+194717.6,2374,541,53765,0.039,30.7,23.7,57,14.59,1,2,10:22:45.52,+19:47:17.6,396,2,1,J102247.38+194730.2,2375,267,53770,0.0392,30.7,23.7,57,14.99,1,2,10:22:47.38,+19:47:30.2,2,2,29.119399507514196,22.494184574822746,1.22002971545177,-57.54980218090701,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.7724810591996643
369,J102407.34+133703.9,1746,582,53062,0.0234,162.7,76.8,127,14.08,1,0,10:24:07.34,+13:37:03.9,1213,2,1,J102408.69+133422.5,1747,357,53075,0.023,162.7,76.8,127,13.91,1,0,10:24:08.69,+13:34:22.5,2,2,162.5957091738837,76.78442225848707,1.22002971545177,116.88818943563066,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.47224138108326086
370,J102409.47+014636.3,503,31,51999,0.1273,19.1,43.4,183,17.1,2,2,10:24:09.47,+01:46:36.3,256,2,1,J102410.58+014645.7,504,276,52316,0.128,19.1,43.4,183,17.1,2,2,10:24:10.58,+01:46:45.7,2,2,19.113231245186455,43.500977247425205,1.22002971545177,-185.60721840727058,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.275961436838716
371,J102421.02+120248.2,1598,408,53033,0.0533,82.9,87.4,235,14.97,1,0,10:24:21.02,+12:02:48.2,971,2,1,J102426.06+120214.1,1598,403,53033,0.0541,82.9,87.4,235,15.98,2,0,10:24:26.06,+12:02:14.1,2,2,81.42115371433775,84.51096998497086,1.22002971545177,-227.0095525572291,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.0379485690103776
372,J102441.74+373339.8,1428,243,52998,0.0983,37.2,67.6,50,15.54,1,0,10:24:41.74,+37:33:39.8,456,2,1,J102442.38+373415.7,1427,17,52996,0.0985,37.2,67.6,50,14.7,5,0,10:24:42.38,+37:34:15.7,2,2,36.697598579349346,66.66061079831836,1.22002971545177,-54.442825477357175,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.8164842763261886
373,J102451.88+093411.1,1238,612,52761,0.0457,90.3,81.0,79,15.28,2,2,10:24:51.88,+09:34:11.1,1013,2,1,J102452.54+093540.9,1239,337,52760,0.046,90.3,81.0,79,14.27,0,2,10:24:52.54,+09:35:40.9,2,2,90.3290327332016,81.11533312821274,1.22002971545177,-85.76755572483887,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.8979984693049609
374,J102500.92+171731.6,2589,36,54174,0.0442,105.1,95.0,512,14.33,2,0,10:25:00.92,+17:17:31.6,1071,2,1,J102505.52+171612.3,2589,22,54174,0.046,105.1,95.0,512,15.53,0,0,10:25:05.52,+17:16:12.3,2,2,103.0987757180817,89.70348884285453,1.22002971545177,-514.9742616702251,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.8700732692320625
375,J102535.58+391051.7,1428,474,52998,0.0602,80.7,96.3,483,16.12,2,0,10:25:35.58,+39:10:51.7,957,2,1,J102540.95+391046.3,1428,463,52998,0.0619,80.7,96.3,483,15.04,1,0,10:25:40.95,+39:10:46.3,2,2,62.67237059729773,72.87647281294788,1.22002971545177,-479.0534600617111,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.1628165987404047
376,J102555.64+115043.0,1598,523,53033,0.103,38.7,73.3,315,16.7,1,0,10:25:55.64,+11:50:43.0,470,2,1,J102555.73+115121.7,1599,333,53089,0.1042,38.7,73.3,315,17.14,2,0,10:25:55.73,+11:51:21.7,2,2,38.72254690985425,73.3056993159969,1.22002971545177,-325.11770020382846,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.89310118176503
377,J102600.53+052903.5,576,327,52325,0.0454,67.7,60.4,12,14.14,1,0,10:26:00.53,+05:29:03.5,824,2,1,J102604.10+052822.1,998,42,52750,0.0454,67.7,60.4,12,15.66,1,0,10:26:04.10,+05:28:22.1,2,2,67.49388060367099,60.232989577214525,1.22002971545177,0.0,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.8924214912298057
378,J102622.25+185513.7,2375,127,53770,0.1191,3.5,7.6,403,17.01,2,1,10:26:22.25,+18:55:13.7,37,2,1,J102622.28+185510.2,2591,368,54140,0.1176,3.5,7.6,403,17.09,2,1,10:26:22.28,+18:55:10.2,2,2,3.5257920927973454,7.5776534612160695,1.22002971545177,401.0370620012984,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.149205983159375
379,J102700.40+174901.0,2591,480,54140,0.0665,2.4,3.0,26,15.2,1,2,10:27:00.40,+17:49:01.0,8,2,1,J102700.56+174900.3,2868,493,54451,0.0666,2.4,3.0,26,17.95,2,2,10:27:00.56,+17:49:00.3,2,2,2.389716272715584,3.0469813669636214,1.22002971545177,-28.034316191716208,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.2750389666557136
380,J102705.86+110317.5,1598,551,53033,0.0323,128.1,82.6,188,14.23,1,0,10:27:05.86,+11:03:17.5,1148,2,1,J102714.26+110340.0,1599,278,53089,0.0329,128.1,82.6,188,15.54,1,0,10:27:14.26,+11:03:40.0,2,2,125.69089633035766,81.06040771396134,1.22002971545177,-173.73618521923476,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.6449186860829405
381,J102835.09+331102.0,1958,62,53385,0.1199,15.5,33.5,173,17.58,2,0,10:28:35.09,+33:11:02.0,216,2,1,J102836.10+331058.8,1959,515,53440,0.1206,15.5,33.5,173,17.18,1,0,10:28:36.10,+33:10:58.8,2,2,13.076948082289785,28.268179502220093,1.22002971545177,-186.83327790199914,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.1616801813646345
382,J102843.02+183253.0,2591,532,54140,0.0801,58.2,88.1,153,17.4,2,0,10:28:43.02,+18:32:53.0,674,2,1,J102844.29+183348.0,2591,539,54140,0.0807,58.2,88.1,153,16.72,2,0,10:28:44.29,+18:33:48.0,2,2,57.88913619202527,87.50630848517925,1.22002971545177,-166.04959845209856,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.5116188328481917
383,J102845.66+213149.8,2367,285,53763,0.1175,8.9,18.8,292,16.71,2,2,10:28:45.66,+21:31:49.8,127,2,1,J102846.03+213156.7,2366,26,53741,0.1164,8.9,18.8,292,16.45,2,2,10:28:46.03,+21:31:56.7,2,2,8.61762556276764,18.305448675445888,1.22002971545177,294.4625276436881,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.1241870561810416
384,J102942.52+025347.2,504,568,52316,0.0877,25.6,41.9,8,17.01,0,0,10:29:42.52,+02:53:47.2,338,2,1,J102943.60+025327.4,576,122,52325,0.0877,25.6,41.9,8,16.79,2,0,10:29:43.60,+02:53:27.4,2,2,25.569731363004895,41.94785352327165,1.22002971545177,0.0,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.640527736789724
385,J102950.48+043657.9,576,469,52325,0.085,59.0,94.2,40,16.61,1,0,10:29:50.48,+04:36:57.9,687,2,1,J102953.13+043614.3,576,462,52325,0.0852,59.0,94.2,40,16.8,2,0,10:29:53.13,+04:36:14.3,2,2,58.91362728836555,93.96708500646511,1.22002971545177,-55.11012763071804,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.5949974450991244
386,J103013.91+211311.7,2376,331,53770,0.0427,95.0,80.0,103,15.52,1,0,10:30:13.91,+21:13:11.7,1037,2,1,J103020.24+211316.0,2376,338,53770,0.0423,95.0,80.0,103,13.99,1,0,10:30:20.24,+21:13:16.0,2,2,88.6162333109265,74.61903724764358,1.22002971545177,114.72421640103593,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.8420470432976861
387,J103129.98+245210.0,2352,318,53770,0.0208,172.5,72.5,22,13.11,1,0,10:31:29.98,+24:52:10.0,1220,2,1,J103140.05+245046.6,2349,634,53734,0.0208,172.5,72.5,22,15.78,2,0,10:31:40.05,+24:50:46.6,2,2,160.436385782065,67.55800660468564,1.22002971545177,0.0,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.42108905829165016
388,J103223.49+164631.8,2591,16,54140,0.0639,59.0,72.4,38,17.49,2,0,10:32:23.49,+16:46:31.8,686,2,1,J103225.27+164724.4,2591,19,54140,0.064,59.0,72.4,38,16.19,2,0,10:32:25.27,+16:47:24.4,2,2,58.482595232141335,71.8710023091027,1.22002971545177,-28.102824318774925,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.228929770025036
389,J103329.73+440434.2,1431,301,52992,0.052,31.3,31.7,34,14.67,2,0,10:33:29.73,+44:04:34.2,407,2,1,J103331.63+440421.3,1429,559,52990,0.0519,31.3,31.7,34,15.18,1,0,10:33:31.63,+44:04:21.3,2,2,24.20030537982931,24.54372018684189,1.22002971545177,28.423404089992044,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.0141905154345208
390,J103333.43+115217.0,1600,348,53090,0.0341,129.5,86.4,183,14.7,5,0,10:33:33.43,+11:52:17.0,1152,2,1,J103334.63+115425.2,1600,350,53090,0.0335,129.5,86.4,183,14.85,2,0,10:33:34.63,+11:54:25.2,2,2,129.40435890087932,87.91631765352858,1.22002971545177,173.53451817808292,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.6793922430454634
391,J103353.63+235156.3,2367,536,53763,0.0452,82.4,74.6,275,16.61,1,0,10:33:53.63,+23:51:56.3,967,2,1,J103358.49+235234.9,2352,207,53770,0.0461,82.4,74.6,275,15.86,1,0,10:33:58.49,+23:52:34.9,2,2,77.03282436467025,68.45916872786641,1.22002971545177,-257.35183872368333,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.8887012684850227
392,J103626.49+444349.7,1429,620,52990,0.0919,18.0,30.8,481,16.28,2,0,10:36:26.49,+44:43:49.7,237,2,1,J103626.56+444407.6,1431,197,52992,0.0902,18.0,30.8,481,16.67,1,0,10:36:26.56,+44:44:07.6,2,2,17.915534834553213,30.649457011308726,1.22002971545177,465.8812075437835,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.7107754412218796
393,J103633.94+152831.8,2592,23,54178,0.0505,76.7,75.6,445,16.49,2,0,10:36:33.94,+15:28:31.8,920,2,1,J103636.72+152936.1,2592,31,54178,0.052,76.7,75.6,445,16.5,1,0,10:36:36.72,+15:29:36.1,2,2,75.82504905596666,74.81544445324646,1.22002971545177,-426.6347412294399,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.9866850781464709
394,J103647.29+391534.3,1432,224,53003,0.1173,39.1,82.7,76,17.05,2,0,10:36:47.29,+39:15:34.3,474,2,1,J103649.74+391521.0,1430,75,53002,0.117,39.1,82.7,76,16.73,2,0,10:36:49.74,+39:15:21.0,2,2,31.41055971664327,66.62346389962552,1.22002971545177,80.29360281326478,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,2.121053063066694
395,J103721.87+021913.3,505,516,52317,0.0414,38.3,31.4,353,15.94,2,1,10:37:21.87,+02:19:13.3,466,2,1,J103723.63+021845.5,506,341,52022,0.0402,38.3,31.4,353,15.14,1,1,10:37:23.63,+02:18:45.5,2,2,38.32311767278679,31.33587837009702,1.22002971545177,344.73470480447804,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,0.8176756034738947
396,J103725.71+020443.1,505,151,52317,0.0735,48.6,67.9,174,16.57,2,1,10:37:25.71,+02:04:43.1,570,2,1,J103727.65+020521.9,506,319,52022,0.0729,48.6,67.9,174,15.52,1,1,10:37:27.65,+02:05:21.9,2,2,48.488453851936825,67.77549561695041,1.22002971545177,167.16360974786508,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.3977656582721327
397,J103742.56+070515.0,999,630,52636,0.0712,4.8,6.6,244,16.32,2,2,10:37:42.56,+07:05:15.0,67,2,1,J103742.85+070517.2,1000,398,52643,0.072,4.8,6.6,244,16.54,2,2,10:37:42.85,+07:05:17.2,2,2,4.845038897826939,6.577949655085022,1.22002971545177,-223.21758741280055,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101,1.3576670474276926
