278 J105157.34+164849.1 53852 2483 385 0.187820 17.58 -161.2 40.77 2-typeII asym-NEL AGN
279 J105653.37+331945.7 53711 2026 567 0.051000 16.25   65.3 40.67 2-typeII asym-NEL AGN
280 J110126.47+094720.1 52723 1220 547 0.027250 14.60 -205.1 39.86 2-typeII asym-NEL AGN
281 J110320.63+093346.7 52751 1221 334 0.126240 16.53  131.9 40.51 2-typeII asym-NEL AGN
282 J110725.92+322057.8 53714 2106 106 0.114900 16.53 -125.4 40.81 2-typeII asym-NEL AGN
283 J111209.45+394234.3 53433 1980 418 0.077220 16.29  -82.9 39.99 2-typeII asym-NEL AGN
284 J111757.75+255905.7 53794 2214  63 0.242100 17.52 -181.2 41.48 2-typeII asym-NEL AGN
285 J113035.10+203341.3 54178 2500  11 0.133240 17.26  -79.0 40.75 2-typeII asym-NEL AGN
286 J113401.55+253354.6 54084 2501 565 0.072770 15.37 -122.3 40.21 2-typeII asym-NEL AGN
287 J113858.51-001630.2 51658  282  68 0.163970 16.95   56.1 40.88 2-typeII asym-NEL AGN
288 J114130.52+135525.1 53386 1755  14 0.174300 17.26 -537.6 40.93 2-typeII asym-NEL AGN
289 J114533.34-023149.2 52056  329 395 0.128290 16.91 -249.1 40.87 2-typeII asym-NEL AGN
290 J115024.00+115705.7 53142 1609 153 0.069720 16.80   -3.0 40.16 2-typeII asym-NEL AGN
291 J115547.65+004852.0 51943  284 613 0.208860 18.05 -121.5 41.60 2-typeII asym-NEL AGN
292 J115930.31+532055.8 52370  882 409 0.045030 15.38 -505.3 39.72 2-typeII asym-NEL AGN
293 J120225.40+380409.1 53433 2027  33 0.099130 16.55   82.1 40.83 2-typeII asym-NEL AGN
294 J121333.00+440234.3 53090 1370 192 0.074910 16.21 -285.5 40.70 2-typeII asym-NEL AGN
295 J121346.11+024841.4 52024  517 631 0.073000 16.42  -22.5 39.63 2-typeII asym-NEL AGN
296 J121527.45+000109.1 52023  287 559 0.100240 17.11  -25.9 40.39 2-typeII asym-NEL AGN
297 J121840.38-034425.6 52313  333 124 0.073290 15.84   96.8 40.75 2-typeII asym-NEL AGN
298 J121948.04+421908.5 53112 1452 262 0.104630 16.94   12.0 40.78 2-typeII asym-NEL AGN
299 J122147.10+183356.3 54477 2611 209 0.160130 17.56  -63.1 40.67 2-typeII asym-NEL AGN
300 J122319.48+402701.3 53475 1986 494 0.097170 16.31  -47.8 40.36 2-typeII asym-NEL AGN
301 J131325.85+433214.8 53084 1375 176 0.057600 14.96 -101.6 40.60 2-typeII asym-NEL AGN
302 J132708.36+645004.5 52056  603 457 0.092170 17.27   56.7 40.32 2-typeII asym-NEL AGN
303 J133359.63+463257.9 53063 1463 597 0.114600 16.12 -156.9 40.80 2-typeII asym-NEL AGN
304 J133730.30-002525.4 51955  298  74 0.172110 17.08  -23.3 41.31 2-typeII asym-NEL AGN
305 J134633.86+330839.6 53503 2024 421 0.084560 16.15  -78.9 40.21 2-typeII asym-NEL AGN
306 J135334.23+584859.9 52668 1158 522 0.153780 17.53   54.2 40.61 2-typeII asym-NEL AGN
307 J135720.19+043014.1 52339  856 173 0.102490 16.13 -562.6 40.40 2-typeII asym-NEL AGN
308 J140119.12+592616.4 52320  787  45 0.128600 17.32   10.1 40.76 2-typeII asym-NEL AGN
309 J140534.85+244735.0 53770 2124 233 0.129780 17.68  -45.2 41.14 2-typeII asym-NEL AGN
310 J141532.61+583802.4 52338  788  51 0.134430 17.35 -138.6 40.53 2-typeII asym-NEL AGN
311 J141958.31+133426.2 53442 1706 640 0.077740 16.48 -338.1 40.32 2-typeII asym-NEL AGN
312 J142034.34+233305.6 53800 2128   9 0.068300 16.74   49.7 39.88 2-typeII asym-NEL AGN
313 J142209.37+090244.0 53533 1811 487 0.092500 15.43   13.9 40.63 2-typeII asym-NEL AGN
314 J142414.55+270205.3 53819 2131 447 0.173610 17.76  272.1 41.07 2-typeII asym-NEL AGN
315 J142642.92-030712.7 52404  918 207 0.128660 17.81  -10.5 40.44 2-typeII asym-NEL AGN
316 J142643.28+643716.9 51988  499 470 0.357590 18.49 -120.9 41.21 2-typeII asym-NEL AGN
317 J142907.56+335836.5 53472 1840 638 0.125020 16.35 -154.9 40.77 2-typeII asym-NEL AGN
318 J142913.26-002253.9 51613  305  47 0.135700 17.00 -178.1 40.50 2-typeII asym-NEL AGN
319 J143331.91+191445.0 54535 2775 384 0.090150 16.97  158.5 40.79 2-typeII asym-NEL AGN
320 J144116.36-000742.5 51662  308 316 0.139420 17.43  -42.5 40.95 2-typeII asym-NEL AGN
321 J150439.65+374455.2 52819 1352 528 0.232640 17.54   33.2 41.03 2-typeII asym-NEL AGN
322 J150552.72+192909.2 54556 2792 491 0.156920 17.04 -588.9 40.66 2-typeII asym-NEL AGN
323 J151322.49+005217.0 51665  311 606 0.216630 17.13  -97.7 41.15 2-typeII asym-NEL AGN
324 J151422.63+141523.3 54533 2752 567 0.181070 17.46  124.2 40.97 2-typeII asym-NEL AGN
325 J151606.60-022029.6 52404  923  52 0.099310 16.94 -295.9 40.62 2-typeII asym-NEL AGN
326 J151839.16+281837.3 54173 1846 226 0.075770 15.55   12.1 41.04 2-typeII asym-NEL AGN
327 J153431.02+031527.7 52026  593 145 0.205200 17.01 -390.8 41.10 2-typeII asym-NEL AGN
328 J154812.85+124431.6 54570 2519 224 0.107100 16.59 -280.1 40.89 2-typeII asym-NEL AGN
329 J160414.88+291404.2 53496 1578 499 0.177490 17.81  -59.0 41.02 2-typeII asym-NEL AGN
330 J161826.63+264644.9 53493 1575 414 0.145520 17.73   30.5 41.05 2-typeII asym-NEL AGN
331 J161932.03+113340.1 54571 2528 629 0.141790 17.47 -206.2 40.77 2-typeII asym-NEL AGN
332 J163534.80+272947.1 54553 2948 168 0.103330 16.73 -124.7 40.28 2-typeII asym-NEL AGN
333 J171005.79+322403.0 52413  976 490 0.202450 17.67   43.6 40.93 2-typeII asym-NEL AGN
334 J205510.05+003533.3 52442  984 348 0.157720 16.53 -230.4 40.64 2-typeII asym-NEL AGN
335 J212258.29+003003.4 52557 1027 487 0.273970 18.27 -177.9 40.81 2-typeII asym-NEL AGN
336 J214902.35-010421.7 53172 1031 257 0.122370 17.97   75.3 40.43 2-typeII asym-NEL AGN
337 J221433.63+130954.3 52221  736 425 0.143090 18.06   94.1 40.69 2-typeII asym-NEL AGN
338 J222105.30+132757.3 52518  737 394 0.151460 17.64   41.2 40.51 2-typeII asym-NEL AGN
339 J223213.88-075034.7 52228  721 527 0.073490 16.12  -30.5 40.53 2-typeII asym-NEL AGN
340 J223937.59-093158.2 52224  722 163 0.073510 15.54   -6.1 40.59 2-typeII asym-NEL AGN
341 J233141.98-103207.0 52523  646  19 0.061220 16.05 -224.9 40.06 2-typeII asym-NEL AGN
342 J233313.17+004911.8 51821  384 411 0.170190 17.14 -126.0 41.40 2-typeII asym-NEL AGN
343 J234048.93+144152.2 52234  747  71 0.120040 16.59   48.7 40.73 2-typeII asym-NEL AGN
344 J234549.73+004323.7 51877  385 613 0.140920 17.59 -270.8 40.82 2-typeII asym-NEL AGN
345 J234929.84-001600.6 51788  386 225 0.220130 18.32  -51.0 41.33 2-typeII asym-NEL AGN
