RA,Dec,Name1,Name2,z1,z2,z1_type,z2_type,RA1,Dec1,RA1_deg,Dec1_deg,RA2,Dec2,RA2_deg,Dec2_deg,Equinox,Coordinate_waveband,Coordinate_Source,System Type,Brightness1,Brightness_band1,Brightness_type1,Brightness2,Brightness_band2,Brightness_type2,Sep,dV,Selection Method,Confirmation Method,Paper(s),BibCode(s),DOI(s),Notes
10:18:58.54,+34:36:32.3,101858.54+343632.3,101858.54+343632.3,0.1098,0.1098,spec,spec,10:18:58.54,+34:36:32.3,154.74391666666668,34.60897222222222,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:19:50.33,+34:37:53.9,101950.33+343753.9,101950.33+343753.9,0.3347,0.3347,spec,spec,10:19:50.33,+34:37:53.9,154.9597083333333,34.63163888888889,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:20:08.94,+44:15:43.1,102008.94+441543.1,102008.94+441543.1,0.6381,0.6381,spec,spec,10:20:08.94,+44:15:43.1,155.03725,44.26197222222222,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:20:25.83,+41:33:42.3,102025.83+413342.3,102025.83+413342.3,0.3613,0.3613,spec,spec,10:20:25.83,+41:33:42.3,155.10762499999998,41.561749999999996,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:21:06.04,+45:23:31.8,102106.04+452331.8,102106.04+452331.8,0.3639,0.3639,spec,spec,10:21:06.04,+45:23:31.8,155.27516666666662,45.39216666666667,,,,,J2000,Optical,SDSS,Binary AGN Candidate,18.25,V,apparent mag,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014 ; Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2014ApJ...789..140L ; 2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,https://doi.org/10.1088/0004-637X/789/2/140 ; doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,  Liu+2014 examined follow-up second-epoch spectra to monitor the velocity offset broad lines.
10:21:11.08,+28:56:12.5,102111.08+285612.5,102111.08+285612.5,0.8051,0.8051,spec,spec,10:21:11.08,+28:56:12.5,155.29616666666664,28.936805555555555,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:23:48.10,+08:10:23.6,102348.10+081023.6,102348.10+081023.6,0.4426,0.4426,spec,spec,10:23:48.10,+08:10:23.6,155.95041666666665,8.173222222222222,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:24:44.80,+19:12:20.3,102444.80+191220.3,102444.80+191220.3,0.8275,0.8275,spec,spec,10:24:44.80,+19:12:20.3,156.18666666666664,19.20563888888889,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:28:03.56,+22:29:23.8,102803.56+222923.8,102803.56+222923.8,0.4267,0.4267,spec,spec,10:28:03.56,+22:29:23.8,157.0148333333333,22.489944444444447,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:28:47.00,+39:18:00.4,102847.00+391800.4,102847.00+391800.4,0.4729,0.4729,spec,spec,10:28:47.00,+39:18:00.4,157.1958333333333,39.30011111111111,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:30:24.95,+55:16:22.7,103024.95+551622.7,103024.95+551622.7,0.4348,0.4348,spec,spec,10:30:24.95,+55:16:22.7,157.6039583333333,55.27297222222222,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:30:40.18,+60:46:26.4,103040.18+604626.4,103040.18+604626.4,0.2523,0.2523,spec,spec,10:30:40.18,+60:46:26.4,157.66741666666664,60.774,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:30:44.35,+56:43:18.4,103044.35+564318.4,103044.35+564318.4,0.3594,0.3594,spec,spec,10:30:44.35,+56:43:18.4,157.68479166666663,56.72177777777778,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:30:59.09,+31:02:55.7,103059.09+310255.7,103059.09+310255.7,0.1781,0.1781,spec,spec,10:30:59.09,+31:02:55.7,157.74620833333333,31.048805555555557,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014 ; Guo+2019,2014ApJ...789..140L ; 2019MNRAS.482.3288G,https://doi.org/10.1088/0004-637X/789/2/140 ; https://doi.org/10.1093/mnras/sty2920,  Liu+2014 examined follow-up second-epoch spectra to monitor the velocity offset broad lines.Liu+2014 find significant radial acceleration in the broad Halpha line in this object.Liu+2014 consider this to be a candidate sub-pc binary due to consistent velocity shifts independently observed in a second broad emission line.
10:31:10.06,+63:32:45.9,103110.06+633245.9,103110.06+633245.9,0.4279,0.4279,spec,spec,10:31:10.06,+63:32:45.9,157.79191666666665,63.54608333333333,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:38:17.81,+00:18:44.2,103817.81+001844.2,103817.81+001844.2,0.257,0.257,spec,spec,10:38:17.81,+00:18:44.2,159.5742083333333,0.31227777777777777,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:39:01.88,+42:15:43.7,103901.88+421543.7,103901.88+421543.7,0.4664,0.4664,spec,spec,10:39:01.88,+42:15:43.7,159.75783333333334,42.26213888888889,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:40:44.70,+43:43:48.3,104044.70+434348.3,104044.70+434348.3,0.7752,0.7752,spec,spec,10:40:44.70,+43:43:48.3,160.18624999999997,43.73008333333333,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:41:11.97,+28:28:05.0,104111.97+282805.0,104111.97+282805.0,0.2114,0.2114,spec,spec,10:41:11.97,+28:28:05.0,160.299875,28.468055555555555,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:44:04.38,+65:41:32.3,104404.38+654132.3,104404.38+654132.3,0.5145,0.5145,spec,spec,10:44:04.38,+65:41:32.3,161.01824999999997,65.69230555555556,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:44:48.81,+07:39:28.6,104448.81+073928.6,104448.81+073928.6,0.2307,0.2307,spec,spec,10:44:48.81,+07:39:28.6,161.20337499999997,7.657944444444444,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140,  Liu+2014 examined follow-up second-epoch spectra to monitor the velocity offset broad lines.Liu+2014 find significant radial acceleration in the broad Halpha line in this object.
10:45:35.08,+03:41:23.1,104535.08+034123.1,104535.08+034123.1,0.3541,0.3541,spec,spec,10:45:35.08,+03:41:23.1,161.39616666666666,3.68975,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:46:59.59,+40:50:54.1,104659.59+405054.1,104659.59+405054.1,0.451,0.451,spec,spec,10:46:59.59,+40:50:54.1,161.74829166666666,40.84836111111111,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:47:13.94,+45:19:44.1,104713.94+451944.1,104713.94+451944.1,0.489,0.489,spec,spec,10:47:13.94,+45:19:44.1,161.80808333333331,45.32891666666667,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:49:03.33,+44:43:58.4,104903.33+444358.4,104903.33+444358.4,0.3625,0.3625,spec,spec,10:49:03.33,+44:43:58.4,162.26387499999998,44.732888888888894,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:52:35.34,+48:40:05.9,105235.34+484005.9,105235.34+484005.9,0.4764,0.4764,spec,spec,10:52:35.34,+48:40:05.9,163.14725,48.668305555555555,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:52:37.24,+24:06:27.3,105237.24+240627.3,105237.24+240627.3,0.3981,0.3981,spec,spec,10:52:37.24,+24:06:27.3,163.15516666666664,24.107583333333334,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:53:48.56,+51:57:13.6,105348.56+515713.6,105348.56+515713.6,0.327,0.327,spec,spec,10:53:48.56,+51:57:13.6,163.4523333333333,51.95377777777778,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:56:25.27,+16:36:21.0,105625.27+163621.0,105625.27+163621.0,0.5058,0.5058,spec,spec,10:56:25.27,+16:36:21.0,164.10529166666663,16.605833333333333,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:56:32.01,+43:00:55.9,105632.01+430055.9,105632.01+430055.9,0.3182,0.3182,spec,spec,10:56:32.01,+43:00:55.9,164.133375,43.01552777777778,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:56:48.18,+37:04:50.3,105648.18+370450.3,105648.18+370450.3,0.3895,0.3895,spec,spec,10:56:48.18,+37:04:50.3,164.20075,37.08063888888889,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:59:35.75,-00:05:51.2,105935.75-000551.2,105935.75-000551.2,0.2831,0.2831,spec,spec,10:59:35.75,-00:05:51.2,164.8989583333333,-0.09755555555555555,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
10:59:58.82,+25:17:08.8,105958.82+251708.8,105958.82+251708.8,0.6628,0.6628,spec,spec,10:59:58.82,+25:17:08.8,164.9950833333333,25.285777777777778,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
11:00:24.95,+53:59:03.3,110024.95+535903.3,110024.95+535903.3,0.6253,0.6253,spec,spec,11:00:24.95,+53:59:03.3,165.1039583333333,53.98425,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
11:00:36.22,+25:14:08.1,110036.22+251408.1,110036.22+251408.1,0.3218,0.3218,spec,spec,11:00:36.22,+25:14:08.1,165.15091666666666,25.235583333333334,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
11:00:50.99,+17:09:34.2,110050.99+170934.2,110050.99+170934.2,0.3476,0.3476,spec,spec,11:00:50.99,+17:09:34.2,165.21245833333333,17.159499999999998,,,,,J2000,Optical,SDSS,Binary AGN Candidate,18.62,V,apparent mag,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014 ; Guo+2019 ; Eracleous+2012 ; Runnoe+2015 ; Runnoe+2017 ; Nguyen+2020,2014ApJ...789..140L ; 2019MNRAS.482.3288G ; 2012ApJS..201...23E ; 2015ApJS..221....7R ; 2017MNRAS.468.1683R ; 2020ApJ...894..105N,https://doi.org/10.1088/0004-637X/789/2/140 ; https://doi.org/10.1093/mnras/sty2920 ; doi:10.1088/0067-0049/201/2/23 ; https://doi.org/10.1088/0067-0049/221/1/7 ; https://doi.org/10.1093/mnras/stx452 ; https://doi.org/10.3847/1538-4357/ab88b5,  Liu+2014 examined follow-up second-epoch spectra to monitor the velocity offset broad lines.Liu+2014 find significant radial acceleration in the broad Halpha line in this object.Liu+2014 consider this to be a candidate sub-pc binary due to consistent velocity shifts independently observed in a second broad emission line.
11:01:53.45,+62:41:50.6,110153.45+624150.6,110153.45+624150.6,0.6644,0.6644,spec,spec,11:01:53.45,+62:41:50.6,165.47270833333332,62.69738888888889,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
11:07:15.04,+16:28:02.2,110715.04+162802.2,110715.04+162802.2,0.6305,0.6305,spec,spec,11:07:15.04,+16:28:02.2,166.81266666666667,16.467277777777777,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
11:07:40.09,+20:23:33.4,110740.09+202333.4,110740.09+202333.4,0.6249,0.6249,spec,spec,11:07:40.09,+20:23:33.4,166.91704166666668,20.392611111111112,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
11:07:41.71,+05:26:16.1,110741.71+052616.1,110741.71+052616.1,0.6121,0.6121,spec,spec,11:07:41.71,+05:26:16.1,166.92379166666666,5.437805555555556,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
11:08:31.97,+54:11:48.1,110831.97+541148.1,110831.97+541148.1,0.4656,0.4656,spec,spec,11:08:31.97,+54:11:48.1,167.1332083333333,54.19669444444444,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
11:11:26.95,+20:20:38.0,111126.95+202038.0,111126.95+202038.0,0.4447,0.4447,spec,spec,11:11:26.95,+20:20:38.0,167.86229166666666,20.343888888888888,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
11:11:44.57,+16:13:18.5,111144.57+161318.5,111144.57+161318.5,0.4326,0.4326,spec,spec,11:11:44.57,+16:13:18.5,167.9357083333333,16.221805555555555,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
11:12:21.82,+00:30:28.6,111221.82+003028.6,111221.82+003028.6,0.5235,0.5235,spec,spec,11:12:21.82,+00:30:28.6,168.09091666666663,0.5079444444444444,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
11:12:30.89,+18:13:11.4,111230.89+181311.4,111230.89+181311.4,0.1952,0.1952,spec,spec,11:12:30.89,+18:13:11.4,168.1287083333333,18.21983333333333,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014 ; Guo+2019,2014ApJ...789..140L ; 2019MNRAS.482.3288G,https://doi.org/10.1088/0004-637X/789/2/140 ; https://doi.org/10.1093/mnras/sty2920,  Liu+2014 examined follow-up second-epoch spectra to monitor the velocity offset broad lines.Liu+2014 find significant radial acceleration in the broad Halpha line in this object.Liu+2014 consider this to be a candidate sub-pc binary due to consistent velocity shifts independently observed in a second broad emission line.
11:13:20.62,+64:10:53.5,111320.62+641053.5,111320.62+641053.5,0.5723,0.5723,spec,spec,11:13:20.62,+64:10:53.5,168.33591666666666,64.18152777777779,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
11:15:14.51,+42:04:51.7,111514.51+420451.7,111514.51+420451.7,0.4765,0.4765,spec,spec,11:15:14.51,+42:04:51.7,168.81045833333332,42.081027777777784,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
11:17:40.48,+53:01:51.2,111740.48+530151.2,111740.48+530151.2,0.1587,0.1587,spec,spec,11:17:40.48,+53:01:51.2,169.41866666666667,53.03088888888889,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
11:20:07.43,+42:35:51.3,112007.43+423551.3,112007.43+423551.3,0.2271,0.2271,spec,spec,11:20:07.43,+42:35:51.3,170.03095833333333,42.59758333333333,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140,  Liu+2014 examined follow-up second-epoch spectra to monitor the velocity offset broad lines.Liu+2014 find significant radial acceleration in the broad Halpha line in this object.
11:20:14.85,+06:33:41.1,112014.85+063341.1,112014.85+063341.1,0.3161,0.3161,spec,spec,11:20:14.85,+06:33:41.1,170.061875,6.561416666666666,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
11:23:47.28,+02:22:24.5,112347.28+022224.5,112347.28+022224.5,0.7541,0.7541,spec,spec,11:23:47.28,+02:22:24.5,170.94699999999997,2.3734722222222224,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
11:24:03.37,+04:28:29.0,112403.37+042829.0,112403.37+042829.0,0.1508,0.1508,spec,spec,11:24:03.37,+04:28:29.0,171.01404166666666,4.474722222222223,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
11:25:18.70,+29:51:31.8,112518.70+295131.8,112518.70+295131.8,0.3543,0.3543,spec,spec,11:25:18.70,+29:51:31.8,171.32791666666665,29.858833333333333,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
11:27:03.53,+61:23:49.4,112703.53+612349.4,112703.53+612349.4,0.7581,0.7581,spec,spec,11:27:03.53,+61:23:49.4,171.7647083333333,61.39705555555555,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
11:28:37.89,+12:36:43.5,112837.89+123643.5,112837.89+123643.5,0.3221,0.3221,spec,spec,11:28:37.89,+12:36:43.5,172.15787499999996,12.612083333333333,,,,,J2000,Optical,SDSS,Binary AGN Candidate,-100.0,-100,-100,-100.0,-100,-100,3.0,0.0,Extreme Velocity Offsets / Radial Velocity Shifts,-99,Liu+2014,2014ApJ...789..140L,https://doi.org/10.1088/0004-637X/789/2/140, 
