System Type,Name1,Name2,Selection Method,Confirmation Method,z1,z1_type,z2,z2_type,RA1,Dec1,RA1_deg,Dec1_deg,RA2,Dec2,RA2_deg,Dec2_deg,Equinox1,Coordinate_waveband1,Coordinate_Source1,Equinox2,Coordinate_waveband2,Coordinate_Source2,Brightness1,Brightness_band1,Brightness_type1,Brightness2,Brightness_band2,Brightness_type2,Sep,dV,Paper(s),BibCode(s),DOI(s),ra1_sexagesimal,dec1_sexagesimal,ra2_sexagesimal,dec2_sexagesimal
Binary Quasar,SDSSJ0922+3651A,SDSSJ0922+3649B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.627,spec,1.622,spec,9:22:11.56,+36:51:20.2,140.54816666666667,36.85561111111111,9:22:21.22,+36:49:35.6,140.58841666666666,36.82655555555556,J2000,Optical,SDSS,J2000,Optical,SDSS,18.29,SDSS g PSF ext-corr,asinh,18.64,SDSS g PSF ext-corr,asinh,156.1,569.6317940466391,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ0931+0315A,SDSSJ0931+0315B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.154,spec,1.164,spec,9:31:38.28,+3:15:10.2,142.90949999999998,3.2528333333333332,9:31:31.37,+3:15:18.3,142.8807083333333,3.2550833333333333,J2000,Optical,SDSS,J2000,Optical,SDSS,18.92,SDSS g PSF ext-corr,asinh,20.14,SDSS g PSF ext-corr,asinh,103.8,-1384.8929892180006,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ0935+5512A,SDSSJ0935+5511B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.802,spec,1.793,spec,9:35:55.37,+55:12:40.5,143.98070833333333,55.21125,9:35:51.45,+55:11:15.0,143.964375,55.1875,J2000,Optical,SDSS,J2000,Optical,SDSS,20.05,SDSS g PSF ext-corr,asinh,20.19,SDSS g PSF ext-corr,asinh,91.9,961.9278058922778,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ0936+4455A,SDSSJ0936+4453B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.215,spec,1.217,spec,9:36:53.67,+44:55:12.4,144.22362499999997,44.92011111111111,9:36:57.65,+44:53:15.3,144.2402083333333,44.88758333333333,J2000,Optical,SDSS,J2000,Optical,SDSS,19.76,SDSS g PSF ext-corr,asinh,20.76,SDSS g PSF ext-corr,asinh,124.5,-269.8555407148433,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ0947+5830A,SDSSJ0947+5830B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,0.935,spec,0.946,spec,9:47:35.06,+58:30:46.7,146.8960833333333,58.512972222222224,9:47:51.56,+58:30:28.1,146.96483333333333,58.50780555555556,J2000,Optical,SDSS,J2000,Optical,SDSS,17.78,SDSS g PSF ext-corr,asinh,20.16,SDSS g PSF ext-corr,asinh,130.6,-1694.9103728106907,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ0949+3939A,SDSSJ0949+3936B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,0.664,spec,0.653,spec,9:49:42.44,+39:39:26.2,147.42683333333332,39.65727777777778,9:49:39.93,+39:36:42.9,147.416375,39.611916666666666,J2000,Optical,SDSS,J2000,Optical,SDSS,18.97,SDSS g PSF ext-corr,asinh,20.06,SDSS g PSF ext-corr,asinh,165.8,1983.0954655304838,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ0954+3638A,SDSSJ0954+3640B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.899,spec,1.907,spec,9:54:38.92,+36:38:51.0,148.66216666666668,36.6475,9:54:38.72,+36:40:15.5,148.66133333333332,36.67097222222222,J2000,Optical,SDSS,J2000,Optical,SDSS,19.3,SDSS g PSF ext-corr,asinh,0.0,SDSS g PSF ext-corr,asinh,84.5,-823.9736337018691,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ0955+0616A,SDSSJ0955+0617B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.279,spec,1.271,spec,9:55:56.38,+6:16:42.5,148.98491666666663,6.278472222222222,9:55:59.03,+6:17:1.9,148.9959583333333,6.283861111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,18.07,SDSS g PSF ext-corr,asinh,20.29,SDSS g PSF ext-corr,asinh,44.0,1051.425321037542,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,2QZJ1004-0232A,2QZJ1004-0235B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,0.516,spec,0.523,spec,10:4:44.06,-2:32:40.3,151.18358333333333,-2.5445277777777777,10:4:45.67,-2:35:8.2,151.19029166666667,-2.585611111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,20.57,SDSS g PSF ext-corr,asinh,18.89,SDSS g PSF ext-corr,asinh,149.9,-1377.4194770870076,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1005+0245A,SDSSJ1005+0245B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.484,spec,1.478,spec,10:5:13.76,+2:45:10.3,151.30733333333333,2.752861111111111,10:5:23.32,+2:45:36.1,151.34716666666668,2.7600277777777777,J2000,Optical,SDSS,J2000,Optical,SDSS,18.73,SDSS g PSF ext-corr,asinh,19.9,SDSS g PSF ext-corr,asinh,145.5,723.0944687322103,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1005+0259A,SDSSJ1005+0301B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,0.907,spec,0.897,spec,10:5:52.25,+2:59:2.3,151.46770833333332,2.9839722222222225,10:5:46.86,+3:1:16.3,151.44525,3.0211944444444443,J2000,Optical,SDSS,J2000,Optical,SDSS,18.91,SDSS g PSF ext-corr,asinh,20.29,SDSS g PSF ext-corr,asinh,156.5,1572.0185790195765,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,2QZJ1015-0213A,2QZJ1015-0214B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.577,spec,1.561,spec,10:15:42.07,-2:13:21.3,153.92529166666665,-2.2225833333333336,10:15:45.23,-2:14:17.3,153.93845833333333,-2.238138888888889,J2000,Optical,SDSS,J2000,Optical,SDSS,20.46,SDSS g PSF ext-corr,asinh,19.98,SDSS g PSF ext-corr,asinh,73.3,1862.1851336967386,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1016+4040A,SDSSJ1016+4040B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,2.982,spec,3.001,spec,10:16:1.51,+40:40:52.9,154.00629166666667,40.68136111111111,10:16:5.84,+40:40:5.8,154.02433333333332,40.668277777777774,J2000,Optical,SDSS,J2000,Optical,SDSS,19.45,SDSS g PSF ext-corr,asinh,20.39,SDSS g PSF ext-corr,asinh,68.2,-1423.2663958831147,Hennawi+2006 ; Kirkman+2008,2006AJ....131....1H ; 2008MNRAS.391.1457K,https://doi.org/10.1086/498235 ; https://doi.org/10.1111/j.1365-2966.2008.13994.x,,,,
Binary Quasar,SDSSJ1016+4531A,SDSSJ1016+4533B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.385,spec,1.377,spec,10:16:9.92,+45:31:43.1,154.04133333333334,45.528638888888885,10:16:2.68,+45:33:16.5,154.01116666666667,45.55458333333333,J2000,Optical,SDSS,J2000,Optical,SDSS,19.36,SDSS g PSF ext-corr,asinh,20.44,SDSS g PSF ext-corr,asinh,120.4,1004.6170722840463,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1016+4532A,SDSSJ1016+4531B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.381,spec,1.385,spec,10:16:20.14,+45:32:57.7,154.08391666666665,45.54936111111111,10:16:9.92,+45:31:43.1,154.04133333333334,45.528638888888885,J2000,Optical,SDSS,J2000,Optical,SDSS,17.71,SDSS g PSF ext-corr,asinh,19.36,SDSS g PSF ext-corr,asinh,130.8,-501.8880224727351,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1017+5627A,SDSSJ1017+5627B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.539,spec,1.531,spec,10:17:3.18,+56:27:16.4,154.26324999999997,56.45455555555556,10:17:10.54,+56:27:48.2,154.29391666666666,56.46338888888889,J2000,Optical,SDSS,J2000,Optical,SDSS,19.15,SDSS g PSF ext-corr,asinh,19.19,SDSS g PSF ext-corr,asinh,68.8,943.5873942480563,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1027+5225A,SDSSJ1027+5226B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.326,spec,1.338,spec,10:27:40.99,+52:25:5.1,156.92079166666664,52.41808333333333,10:27:25.95,+52:26:37.2,156.85812499999997,52.443666666666665,J2000,Optical,SDSS,J2000,Optical,SDSS,19.33,SDSS g PSF ext-corr,asinh,20.71,SDSS g PSF ext-corr,asinh,165.5,-1538.5832968633351,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1027+0030A,2QZJ1027+0028B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.128,spec,1.14,spec,10:27:53.84,+0:30:55.4,156.9743333333333,0.5153888888888889,10:27:50.97,+0:28:33.2,156.96237499999995,0.4758888888888889,J2000,Optical,SDSS,J2000,Optical,SDSS,18.33,SDSS g PSF ext-corr,asinh,19.25,SDSS g PSF ext-corr,asinh,148.6,-1681.3362869323498,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,2QZJ1028-0134A,2QZJ1028-0136B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,2.294,spec,2.31,spec,10:28:32.61,-1:34:47.5,157.135875,-1.5798611111111112,10:28:27.15,-1:36:40.8,157.11312499999997,-1.6113333333333335,J2000,Optical,SDSS,J2000,Optical,SDSS,20.49,SDSS g PSF ext-corr,asinh,20.19,SDSS g PSF ext-corr,asinh,139.8,-1448.8103933609748,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,2QZJ1032+0114A,2QZJ1032+0112B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.893,spec,1.879,spec,10:32:0.43,+1:14:21.9,158.00179166666663,1.2394166666666668,10:32:6.59,+1:12:56.2,158.0274583333333,1.215611111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,20.4,SDSS g PSF ext-corr,asinh,19.74,SDSS g PSF ext-corr,asinh,126.1,1450.4419174106872,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1032+0140A,2QZJ1032+0139B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.463,spec,1.45,spec,10:32:44.65,+1:40:20.5,158.18604166666665,1.672361111111111,10:32:43.17,+1:39:30.0,158.17987499999998,1.6583333333333332,J2000,Optical,SDSS,J2000,Optical,SDSS,18.86,SDSS g PSF ext-corr,asinh,20.46,SDSS g PSF ext-corr,asinh,55.1,1582.3215083368498,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1034+6417A,SDSSJ1035+6418B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.157,spec,1.155,spec,10:34:55.5,+64:17:45.4,158.73125,64.29594444444444,10:35:5.53,+64:18:5.3,158.77304166666667,64.30147222222222,J2000,Optical,SDSS,J2000,Optical,SDSS,19.54,SDSS g PSF ext-corr,asinh,20.32,SDSS g PSF ext-corr,asinh,68.2,277.3654319813505,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1037+0402A,SDSSJ1037+0402B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.086,spec,1.097,spec,10:37:48.37,+4:2:42.2,159.45154166666666,4.045055555555556,10:37:43.97,+4:2:33.8,159.4332083333333,4.042722222222222,J2000,Optical,SDSS,J2000,Optical,SDSS,17.92,SDSS g PSF ext-corr,asinh,18.81,SDSS g PSF ext-corr,asinh,66.3,-1572.544707534293,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,2QZJ1039+0146A,2QZJ1039+0144B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,0.885,spec,0.884,spec,10:39:51.52,+1:46:25.2,159.96466666666666,1.7736666666666665,10:39:47.04,+1:44:41.8,159.946,1.7449444444444444,J2000,Optical,SDSS,J2000,Optical,SDSS,19.51,SDSS g PSF ext-corr,asinh,18.97,SDSS g PSF ext-corr,asinh,123.3,158.66276410274372,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,2QZJ1039-0129A,2QZJ1040-0130B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,0.731,spec,0.721,spec,10:39:58.72,-1:29:50.0,159.99466666666666,-1.4972222222222222,10:40:0.67,-1:30:59.2,160.00279166666664,-1.5164444444444445,J2000,Optical,SDSS,J2000,Optical,SDSS,19.2,SDSS g PSF ext-corr,asinh,20.15,SDSS g PSF ext-corr,asinh,75.1,1732.3145472408903,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1042+4041A,SDSSJ1041+4042B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.751,spec,1.745,spec,10:42:12.56,+40:41:22.8,160.5523333333333,40.68966666666666,10:41:58.98,+40:42:15.0,160.49575,40.70416666666667,J2000,Optical,SDSS,J2000,Optical,SDSS,19.22,SDSS g PSF ext-corr,asinh,0.0,SDSS g PSF ext-corr,asinh,163.0,652.8376498855022,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1044+6352A,SDSSJ1044+6353B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.535,spec,1.535,spec,10:44:14.0,+63:52:47.0,161.0583333333333,63.87972222222222,10:44:14.88,+63:53:59.0,161.06199999999998,63.89972222222222,J2000,Optical,SDSS,J2000,Optical,SDSS,20.5,SDSS g PSF ext-corr,asinh,20.41,SDSS g PSF ext-corr,asinh,72.2,0.0,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1047+5024A,SDSSJ1047+5022B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.351,spec,1.361,spec,10:47:18.18,+50:24:8.6,161.82575,50.402388888888886,10:47:22.17,+50:22:2.3,161.84237499999998,50.367305555555554,J2000,Optical,SDSS,J2000,Optical,SDSS,18.89,SDSS g PSF ext-corr,asinh,19.25,SDSS g PSF ext-corr,asinh,132.0,-1269.0944538955666,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1052+6042A,SDSSJ1052+6042B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.629,spec,1.636,spec,10:52:28.21,+60:42:10.0,163.11754166666665,60.70277777777778,10:52:20.12,+60:42:41.7,163.08383333333333,60.71158333333334,J2000,Optical,SDSS,J2000,Optical,SDSS,20.44,SDSS g PSF ext-corr,asinh,20.4,SDSS g PSF ext-corr,asinh,67.4,-795.060322996809,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1055+4757A,SDSSJ1055+4755B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,0.54,spec,0.532,spec,10:55:49.1,+47:57:35.9,163.9545833333333,47.95997222222223,10:55:44.86,+47:55:12.8,163.93691666666663,47.92022222222222,J2000,Optical,SDSS,J2000,Optical,SDSS,18.9,SDSS g PSF ext-corr,asinh,18.89,SDSS g PSF ext-corr,asinh,149.3,1557.281105678247,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1101+0550A,SDSSJ1101+0552B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,0.828,spec,0.827,spec,11:1:49.86,+5:50:33.6,165.45774999999998,5.842666666666666,11:1:51.37,+5:52:36.2,165.46404166666665,5.876722222222223,J2000,Optical,SDSS,J2000,Optical,SDSS,18.95,SDSS g PSF ext-corr,asinh,19.13,SDSS g PSF ext-corr,asinh,124.6,163.61147886077774,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1103+0318A,SDSSJ1104+0318B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.943,spec,1.926,spec,11:3:57.72,+3:18:8.3,165.99049999999997,3.3023055555555554,11:4:1.49,+3:18:17.5,166.00620833333332,3.304861111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,18.36,SDSS g PSF ext-corr,asinh,19.04,SDSS g PSF ext-corr,asinh,57.3,1732.1374521163,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1107+0033A,2QZJ1107+0034B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.879,spec,1.882,spec,11:7:25.7,+0:33:53.9,166.85708333333332,0.5649722222222223,11:7:27.08,+0:34:7.6,166.86283333333333,0.5687777777777777,J2000,Optical,SDSS,J2000,Optical,SDSS,18.94,SDSS g PSF ext-corr,asinh,20.04,SDSS g PSF ext-corr,asinh,24.8,-311.4041856474807,Hennawi+2006 ; Kirkman+2008 ; Tytler+2009,2006AJ....131....1H ; 2008MNRAS.391.1457K ; 2009MNRAS.392.1539T,https://doi.org/10.1086/498235 ; https://doi.org/10.1111/j.1365-2966.2008.13994.x ; https://doi.org/10.1111/j.1365-2966.2008.13994.x,,,,
Binary Quasar,SDSSJ1113-0044A,2QZJ1113-0044B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.487,spec,1.5,spec,11:13:44.85,-0:44:11.7,168.436875,-0.7365833333333333,11:13:55.66,-0:44:7.5,168.48191666666665,-0.7354166666666666,J2000,Optical,SDSS,J2000,Optical,SDSS,18.82,SDSS g PSF ext-corr,asinh,19.39,SDSS g PSF ext-corr,asinh,162.3,-1558.8424250607254,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1116+4118A,SDSSJ1116+4118B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,2.982,spec,3.007,spec,11:16:11.74,+41:18:21.5,169.04891666666666,41.305972222222216,11:16:10.69,+41:18:14.4,169.04454166666665,41.303999999999995,J2000,Optical,SDSS,J2000,Optical,SDSS,18.53,SDSS g PSF ext-corr,asinh,19.44,SDSS g PSF ext-corr,asinh,13.8,-1871.3047444011338,Hennawi+2006 ; Ellison+2007 ; Hennawi+2010 ; Kirkman+2008 ; Tytler+2009,2006AJ....131....1H ; 2007MNRAS.378..801E  ; 2010ApJ...719.1672H ; 2008MNRAS.391.1457K ; 2009MNRAS.392.1539T,https://doi.org/10.1086/498235 ; https://doi.org/10.1111/j.1365-2966.2007.11847.x ; https://doi.org/10.1088/0004-637X/719/2/1672 ; https://doi.org/10.1111/j.1365-2966.2008.13994.x ; https://doi.org/10.1111/j.1365-2966.2008.14159.x,,,,
Binary Quasar,2QZJ1121-0229A,2QZJ1121-0231B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.782,spec,1.795,spec,11:21:56.04,-2:29:54.3,170.48349999999996,-2.4984166666666665,11:21:50.93,-2:31:15.6,170.4622083333333,-2.521,J2000,Optical,SDSS,J2000,Optical,SDSS,18.36,SDSS g PSF ext-corr,asinh,21.35,SDSS g PSF ext-corr,asinh,111.7,-1393.931819910654,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1122+5058A,SDSSJ1122+5059B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.805,spec,1.807,spec,11:22:48.83,+50:58:39.0,170.70345833333332,50.9775,11:22:54.12,+50:59:58.8,170.72549999999998,50.99966666666667,J2000,Optical,SDSS,J2000,Optical,SDSS,19.4,SDSS g PSF ext-corr,asinh,19.66,SDSS g PSF ext-corr,asinh,94.1,-213.11472703150838,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1122+6230A,SDSSJ1123+6232B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.439,spec,1.441,spec,11:22:54.26,+62:30:27.6,170.72608333333332,62.507666666666665,11:23:2.1,+62:32:6.7,170.75874999999996,62.53519444444444,J2000,Optical,SDSS,J2000,Optical,SDSS,19.4,SDSS g PSF ext-corr,asinh,19.26,SDSS g PSF ext-corr,asinh,113.0,-245.08192604775937,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,2QZJ1123+0043A,2QZJ1123+0045B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.344,spec,1.338,spec,11:23:17.05,+0:43:58.8,170.82104166666664,0.733,11:23:24.71,+0:45:32.1,170.8529583333333,0.7589166666666667,J2000,Optical,SDSS,J2000,Optical,SDSS,20.25,SDSS g PSF ext-corr,asinh,20.41,SDSS g PSF ext-corr,asinh,148.0,766.3379127747131,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1123+0122A,SDSSJ1123+0122B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,0.94,spec,0.939,spec,11:23:36.59,+1:22:1.8,170.9024583333333,1.3671666666666666,11:23:44.24,+1:22:45.7,170.9343333333333,1.379361111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,19.11,SDSS g PSF ext-corr,asinh,19.25,SDSS g PSF ext-corr,asinh,122.9,154.16343394092274,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1125-0117A,SDSSJ1125-0119B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.991,spec,2.004,spec,11:25:37.28,-1:17:3.4,171.40533333333332,-1.2842777777777776,11:25:42.9,-1:19:11.6,171.42874999999995,-1.319888888888889,J2000,Optical,SDSS,J2000,Optical,SDSS,18.38,SDSS g PSF ext-corr,asinh,20.16,SDSS g PSF ext-corr,asinh,153.5,-1296.7411917698325,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,2QZJ1127-0241A,2QZJ1127-0243B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.194,spec,1.184,spec,11:27:14.78,-2:41:31.4,171.81158333333332,-2.6920555555555556,11:27:19.18,-2:43:47.1,171.82991666666663,-2.72975,J2000,Optical,SDSS,J2000,Optical,SDSS,19.73,SDSS g PSF ext-corr,asinh,19.56,SDSS g PSF ext-corr,asinh,150.8,1365.913385225314,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1129+6127A,SDSSJ1129+6127B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,0.874,spec,0.876,spec,11:29:12.12,+61:27:57.7,172.30049999999997,61.46602777777778,11:29:2.06,+61:27:50.0,172.25858333333332,61.46388888888889,J2000,Optical,SDSS,J2000,Optical,SDSS,18.67,SDSS g PSF ext-corr,asinh,19.86,SDSS g PSF ext-corr,asinh,72.6,-318.93324261449976,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1129+0153A,2QZJ1129+0151B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,0.699,spec,0.709,spec,11:29:22.56,+1:53:31.3,172.34399999999997,1.8920277777777776,11:29:15.59,+1:51:46.2,172.3149583333333,1.8628333333333333,J2000,Optical,SDSS,J2000,Optical,SDSS,18.57,SDSS g PSF ext-corr,asinh,19.77,SDSS g PSF ext-corr,asinh,148.2,-1754.6797279691662,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1134+0849A,SDSSJ1134+0849B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.528,spec,1.525,spec,11:34:57.74,+8:49:35.3,173.74058333333332,8.826472222222222,11:34:59.38,+8:49:23.3,173.74741666666662,8.823138888888888,J2000,Optical,SDSS,J2000,Optical,SDSS,19.1,SDSS g PSF ext-corr,asinh,19.5,SDSS g PSF ext-corr,asinh,27.1,355.03648676774935,Hennawi+2006 ; Gattano+2014,2006AJ....131....1H ; 2014A&A...564A.117G,https://doi.org/10.1086/498235 ; https://doi.org/10.1051/0004-6361/201323238,,,,
Binary Quasar,SDSSJ1135+0014A,2QZJ1135+0014B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.65,spec,1.65,spec,11:35:32.86,+0:14:11.4,173.88691666666665,0.23650000000000002,11:35:24.97,+0:14:41.7,173.85404166666666,0.24491666666666667,J2000,Optical,SDSS,J2000,Optical,SDSS,18.75,SDSS g PSF ext-corr,asinh,20.16,SDSS g PSF ext-corr,asinh,122.2,0.0,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,SDSSJ1138+0139A,2QZJ1138+0136B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,1.043,spec,1.033,spec,11:38:23.72,+1:39:24.8,174.5988333333333,1.6568888888888889,11:38:23.07,+1:36:32.8,174.59612499999997,1.6091111111111112,J2000,Optical,SDSS,J2000,Optical,SDSS,18.68,SDSS g PSF ext-corr,asinh,20.16,SDSS g PSF ext-corr,asinh,172.3,1467.1158012736064,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
Binary Quasar,2QZJ1140-0148A,2QZJ1140-0149B,Fiber Spectroscopy / Optical Spectroscopy,Slit Optical Spectroscopy,2.025,spec,2.031,spec,11:40:18.75,-1:48:42.0,175.07812499999997,-1.8116666666666668,11:40:12.13,-1:49:55.2,175.05054166666665,-1.832,J2000,Optical,SDSS,J2000,Optical,SDSS,19.46,SDSS g PSF ext-corr,asinh,19.87,SDSS g PSF ext-corr,asinh,123.3,-592.4696958476492,Hennawi+2006,2006AJ....131....1H,https://doi.org/10.1086/498235,,,,
