SDSS1,z1,dV,rmag1,RA1,Dec1,SDSS2,z2,rmag2,RA2,Dec2,System Type,Selection Method,Name1,Name2,RA1_deg,Dec1_deg,RA2_deg,Dec2_deg,Equinox1,Coordinate_waveband1,Coordinate_Source1,Equinox2,Coordinate_waveband2,Coordinate_Source2,Sep,Sep(kpc),dV_rwp,z1_type,z2_type,Paper(s),BibCode(s),DOI(s),Notes,Confirmation Method,Brightness1,Brightness_band1,Brightness_type1,Brightness2,Brightness_band2,Brightness_type2
J121349.75+275608.4,0.0807,86.0,16.19,12:13:49.75,+27:56:08.4,J121350.90+275602.9,0.081,17.57,12:13:50.90,+27:56:02.9,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J121349.75+275608.4,J121350.90+275602.9,183.45729166666663,27.935666666666666,183.4620833333333,27.93413888888889,J2000,Optical,SDSS,J2000,Optical,SDSS,16.202121285939196,24.657695926106232,-82.9902375652451,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J121351.33+024805.8,0.0747,121.0,16.08,12:13:51.33,+02:48:05.8,J121354.87+024753.0,0.0743,16.28,12:13:54.87,+02:47:53.0,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J121351.33+024805.8,J121354.87+024753.0,183.463875,2.801611111111111,183.47862499999997,2.7980555555555555,J2000,Optical,SDSS,J2000,Optical,SDSS,54.55934717364257,77.39786601271831,111.30758106689098,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J121453.44-022540.6,0.0684,79.0,16.52,12:14:53.44,-02:25:40.6,J121454.85-022510.9,0.0686,16.01,12:14:54.85,-02:25:10.9,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J121453.44-022540.6,J121454.85-022510.9,183.7226666666666,-2.4279444444444445,183.72854166666664,-2.419694444444444,J2000,Optical,SDSS,J2000,Optical,SDSS,36.4501364827288,47.69695300822215,-55.96630741804435,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J121510.46+170639.1,0.1523,267.0,18.13,12:15:10.46,+17:06:39.1,J121510.55+170642.6,0.1534,17.4,12:15:10.55,+17:06:42.6,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J121510.46+170639.1,J121510.55+170642.6,183.79358333333332,17.110861111111113,183.79395833333334,17.111833333333333,J2000,Optical,SDSS,J2000,Optical,SDSS,3.7302445276700174,9.876608766897215,-285.2929046633228,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J121524.74+121539.2,0.0626,463.0,17.07,12:15:24.74,+12:15:39.2,J121526.89+121613.0,0.0642,15.84,12:15:26.89,+12:16:13.0,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J121524.74+121539.2,J121526.89+121613.0,183.8530833333333,12.26088888888889,183.86204166666664,12.270277777777778,J2000,Optical,SDSS,J2000,Optical,SDSS,46.212143073663306,55.72109902457159,-449.8774959980518,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J121534.50+222300.7,0.1271,437.0,17.0,12:15:34.50,+22:23:00.7,J121535.94+222338.4,0.1288,16.4,12:15:35.94,+22:23:38.4,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J121534.50+222300.7,J121535.94+222338.4,183.89374999999998,22.38352777777778,183.89974999999995,22.394,J2000,Optical,SDSS,J2000,Optical,SDSS,42.663369744829325,96.96952178009431,-450.640286666713,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J121535.56+074147.1,0.0738,62.0,15.77,12:15:35.56,+07:41:47.1,J121538.99+074123.5,0.0735,15.37,12:15:38.99,+07:41:23.5,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J121535.56+074147.1,J121538.99+074123.5,183.89816666666664,7.696416666666667,183.91245833333332,7.689861111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,56.18385057668984,78.82480301128986,83.54677804611912,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J121542.46-013435.2,0.1235,309.0,17.18,12:15:42.46,-01:34:35.2,J121544.25-013439.7,0.1247,16.8,12:15:44.25,-01:34:39.7,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J121542.46-013435.2,J121544.25-013439.7,183.92691666666664,-1.5764444444444445,183.93437499999996,-1.5776944444444445,J2000,Optical,SDSS,J2000,Optical,SDSS,27.214452895002765,60.3487201330807,-319.18859334391556,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J121544.74+592639.1,0.0959,16.0,14.7,12:15:44.74,+59:26:39.1,J121544.87+592654.2,0.0958,18.4,12:15:44.87,+59:26:54.2,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J121544.74+592639.1,J121544.87+592654.2,183.93641666666664,59.44419444444444,183.9369583333333,59.448388888888886,J2000,Optical,SDSS,J2000,Optical,SDSS,15.13250226600962,26.890926330760532,27.28475606855899,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J121608.12+575114.8,0.0496,207.0,15.4,12:16:08.12,+57:51:14.8,J121610.58+575237.3,0.0503,15.46,12:16:10.58,+57:52:37.3,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J121608.12+575114.8,J121610.58+575237.3,184.03383333333332,57.85411111111111,184.0440833333333,57.877027777777776,J2000,Optical,SDSS,J2000,Optical,SDSS,84.80261980606753,82.26992057595439,-199.34280369751843,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J121615.46+174804.4,0.0296,204.0,15.01,12:16:15.46,+17:48:04.4,J121621.17+174609.2,0.0304,15.29,12:16:21.17,+17:46:09.2,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J121615.46+174804.4,J121621.17+174609.2,184.06441666666666,17.801222222222222,184.0882083333333,17.769222222222222,J2000,Optical,SDSS,J2000,Optical,SDSS,141.14717187907544,83.68984973005261,-232.23297468442345,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J121627.69+102518.1,0.0726,43.0,16.8,12:16:27.69,+10:25:18.1,J121628.30+102423.4,0.0727,16.1,12:16:28.30,+10:24:23.4,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J121627.69+102518.1,J121628.30+102423.4,184.11537499999997,10.421694444444444,184.11791666666667,10.406500000000001,J2000,Optical,SDSS,J2000,Optical,SDSS,55.43533982147071,76.61724304649071,-27.874889232311634,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J121749.32+354450.4,0.088,14.0,15.79,12:17:49.32,+35:44:50.4,J121749.72+354450.4,0.0881,17.54,12:17:49.72,+35:44:50.4,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J121749.32+354450.4,J121749.72+354450.4,184.45549999999997,35.74733333333334,184.45716666666667,35.74733333333334,J2000,Optical,SDSS,J2000,Optical,SDSS,4.869607039821117,8.013272782323508,-27.480354705074074,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J121858.34+103547.7,0.086,36.0,16.2,12:18:58.34,+10:35:47.7,J121901.78+103515.3,0.0861,17.59,12:19:01.78,+10:35:15.3,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J121858.34+103547.7,J121901.78+103515.3,184.74308333333332,10.596583333333333,184.75741666666664,10.587583333333335,J2000,Optical,SDSS,J2000,Optical,SDSS,60.18602009438642,97.01351797817635,-27.530960762968085,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J121940.03+281034.1,0.0753,296.0,16.29,12:19:40.03,+28:10:34.1,J121941.37+281139.3,0.0764,16.02,12:19:41.37,+28:11:39.3,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J121940.03+281034.1,J121941.37+281139.3,184.91679166666665,28.17613888888889,184.92237499999996,28.19425,J2000,Optical,SDSS,J2000,Optical,SDSS,67.56419018803037,96.54883570089925,-305.7116828946138,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J121943.14+132660.0,0.0647,91.0,17.35,12:19:43.14,+13:26:60.0,J121943.61+132705.5,0.065,15.97,12:19:43.61,+13:27:05.5,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J121943.14+132660.0,J121943.61+132705.5,184.92974999999998,13.450000000000001,184.93170833333332,13.451527777777777,J2000,Optical,SDSS,J2000,Optical,SDSS,8.789950713128908,10.927207412088217,-84.23721483784666,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J121950.01+190124.0,0.1165,88.0,15.86,12:19:50.01,+19:01:24.0,J121952.81+190111.7,0.1162,17.21,12:19:52.81,+19:01:11.7,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J121950.01+190124.0,J121952.81+190111.7,184.95837499999996,19.023333333333333,184.97004166666665,19.019916666666667,J2000,Optical,SDSS,J2000,Optical,SDSS,41.568081374479775,87.64639643065121,80.3511429036543,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J122037.11+342631.1,0.0324,79.0,14.04,12:20:37.11,+34:26:31.1,J122041.86+342829.4,0.0327,15.85,12:20:41.86,+34:28:29.4,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J122037.11+342631.1,J122041.86+342829.4,185.15462499999998,34.44197222222222,185.17441666666664,34.474833333333336,J2000,Optical,SDSS,J2000,Optical,SDSS,132.0842516245689,85.43708961674767,-86.87230459250947,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J122116.97+570531.3,0.0673,116.0,15.73,12:21:16.97,+57:05:31.3,J122119.05+570637.8,0.0677,15.81,12:21:19.05,+57:06:37.8,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J122116.97+570531.3,J122119.05+570637.8,185.3207083333333,57.09202777777778,185.32937499999997,57.1105,J2000,Optical,SDSS,J2000,Optical,SDSS,68.62530622428791,88.46960910669546,-112.03746679337182,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J122150.88+134003.0,0.0641,1.0,17.13,12:21:50.88,+13:40:03.0,J122153.54+133938.8,0.0641,16.14,12:21:53.54,+13:39:38.8,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J122150.88+134003.0,J122153.54+133938.8,185.462,13.667499999999999,185.4730833333333,13.660777777777778,J2000,Optical,SDSS,J2000,Optical,SDSS,45.70348440237565,56.32894186323176,0.0,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J122151.68+461543.0,0.0839,21.0,17.15,12:21:51.68,+46:15:43.0,J122151.69+461538.7,0.0838,17.77,12:21:51.69,+46:15:38.7,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J122151.68+461543.0,J122151.69+461538.7,185.4653333333333,46.261944444444445,185.465375,46.26075,J2000,Optical,SDSS,J2000,Optical,SDSS,4.301250379818111,6.780337192147953,27.586843139147724,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J122217.55-000744.6,0.1721,184.0,17.66,12:22:17.55,-00:07:44.6,J122217.86-000743.8,0.1728,14.7,12:22:17.86,-00:07:43.8,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J122217.55-000744.6,J122217.86-000743.8,185.57312499999998,-0.12905555555555556,185.57441666666665,-0.12883333333333333,J2000,Optical,SDSS,J2000,Optical,SDSS,4.718303772262279,13.811051107575832,-178.51505936154305,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J122311.63+060419.7,0.0237,81.0,13.58,12:23:11.63,+06:04:19.7,J122322.27+060226.6,0.0234,13.48,12:23:22.27,+06:02:26.6,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J122311.63+060419.7,J122322.27+060226.6,185.79845833333331,6.0721388888888885,185.84279166666664,6.040722222222222,J2000,Optical,SDSS,J2000,Optical,SDSS,194.88513354661453,93.17903088687221,87.63616635587186,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J122334.00+200436.6,0.1193,48.0,17.13,12:23:34.00,+20:04:36.6,J122334.07+200439.6,0.1191,16.94,12:23:34.07,+20:04:39.6,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J122334.00+200436.6,J122334.07+200439.6,185.89166666666662,20.076833333333333,185.8919583333333,20.077666666666666,J2000,Optical,SDSS,J2000,Optical,SDSS,3.1579384073148717,6.7969152562886785,53.43102173212086,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J122414.61+201709.2,0.0653,201.0,15.23,12:24:14.61,+20:17:09.2,J122415.61+201722.3,0.0646,14.7,12:24:15.61,+20:17:22.3,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J122414.61+201709.2,J122415.61+201722.3,186.06087499999998,20.28588888888889,186.06504166666667,20.289527777777778,J2000,Optical,SDSS,J2000,Optical,SDSS,19.22392848772138,24.102834627995165,196.53502736539897,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J122417.75+092003.6,0.0221,39.0,14.72,12:24:17.75,+09:20:03.6,J122429.15+092139.9,0.0223,15.25,12:24:29.15,+09:21:39.9,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J122417.75+092003.6,J122429.15+092139.9,186.0739583333333,9.334333333333333,186.12145833333332,9.361083333333333,J2000,Optical,SDSS,J2000,Optical,SDSS,194.27622652852682,86.78427435824058,-58.50127120689145,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J122444.96+121018.3,0.092,403.0,17.68,12:24:44.96,+12:10:18.3,J122445.18+121020.6,0.0905,16.88,12:24:45.18,+12:10:20.6,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J122444.96+121018.3,J122445.18+121020.6,186.18733333333333,12.17175,186.18824999999998,12.172388888888888,J2000,Optical,SDSS,J2000,Optical,SDSS,3.961800500544198,6.784343646788621,410.99636943525934,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J122525.48+285638.5,0.0642,206.0,15.09,12:25:25.48,+28:56:38.5,J122527.14+285733.0,0.0649,16.6,12:25:27.14,+28:57:33.0,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J122525.48+285638.5,J122527.14+285733.0,186.35616666666664,28.944027777777777,186.3630833333333,28.959166666666665,J2000,Optical,SDSS,J2000,Optical,SDSS,58.69392276373107,72.44383683790616,-196.608874525198,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J122536.69-025401.9,0.025,28.0,14.58,12:25:36.69,-02:54:01.9,J122540.90-025702.6,0.0251,13.81,12:25:40.90,-02:57:02.6,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J122536.69-025401.9,J122540.90-025702.6,186.402875,-2.9005277777777776,186.42041666666663,-2.9507222222222222,J2000,Optical,SDSS,J2000,Optical,SDSS,191.3897163947435,96.37614556436544,-29.16930874479442,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J122619.13+260745.5,0.0311,288.0,16.18,12:26:19.13,+26:07:45.5,J122620.76+260837.9,0.0321,15.25,12:26:20.76,+26:08:37.9,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J122619.13+260745.5,J122620.76+260837.9,186.57970833333331,26.129305555555558,186.58649999999997,26.14386111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,56.811602521569455,35.328455123167494,-289.84095556359404,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J122628.28+090126.4,0.0247,45.0,20.38,12:26:28.28,+09:01:26.4,J122635.49+090207.6,0.0249,13.67,12:26:35.49,+09:02:07.6,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J122628.28+090126.4,J122635.49+090207.6,186.61783333333332,9.024000000000001,186.647875,9.035444444444444,J2000,Optical,SDSS,J2000,Optical,SDSS,114.4803592707341,56.97650372960941,-58.352848780837334,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J122637.11+401901.3,0.0648,74.0,16.48,12:26:37.11,+40:19:01.3,J122639.36+401813.5,0.0651,14.7,12:26:39.36,+40:18:13.5,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J122637.11+401901.3,J122639.36+401813.5,186.65462499999998,40.31702777777778,186.664,40.303749999999994,J2000,Optical,SDSS,J2000,Optical,SDSS,54.2879978585552,67.58438157398699,-84.22930486914431,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J122640.72+430627.7,0.0749,412.0,17.47,12:26:40.72,+43:06:27.7,J122643.89+430716.0,0.0763,16.31,12:26:43.89,+43:07:16.0,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J122640.72+430627.7,J122643.89+430716.0,186.66966666666664,43.10769444444445,186.68287499999997,43.12111111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,59.47896126665216,84.58301397317202,-389.1779683025583,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J122654.37+254017.1,0.0657,152.0,15.29,12:26:54.37,+25:40:17.1,J122655.81+253920.8,0.0652,14.7,12:26:55.81,+25:39:20.8,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J122654.37+254017.1,J122655.81+253920.8,186.72654166666663,25.67141666666667,186.73254166666666,25.655777777777775,J2000,Optical,SDSS,J2000,Optical,SDSS,59.57130328738949,75.11238547319844,140.31629055236698,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J122726.27+081123.8,0.1185,240.0,14.7,12:27:26.27,+08:11:23.8,J122727.54+081137.0,0.1194,16.72,12:27:27.54,+08:11:37.0,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J122726.27+081123.8,J122727.54+081137.0,186.8594583333333,8.189944444444444,186.86474999999996,8.193611111111112,J2000,Optical,SDSS,J2000,Optical,SDSS,23.016834412519238,49.252226009793524,-240.49328073385553,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J122752.70+365445.0,0.1009,148.0,16.25,12:27:52.70,+36:54:45.0,J122753.29+365412.2,0.1004,17.68,12:27:53.29,+36:54:12.2,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J122752.70+365445.0,J122753.29+365412.2,186.9695833333333,36.9125,186.97204166666663,36.90338888888889,J2000,Optical,SDSS,J2000,Optical,SDSS,33.55467867542134,62.37725089867889,135.82882141189373,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J122835.99+313632.2,0.0383,49.0,15.97,12:28:35.99,+31:36:32.2,J122840.71+313600.6,0.0381,15.04,12:28:40.71,+31:36:00.6,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J122835.99+313632.2,J122840.71+313600.6,187.14995833333333,31.608944444444447,187.169625,31.600166666666667,J2000,Optical,SDSS,J2000,Optical,SDSS,68.07765871741069,51.68796031036578,57.59969123985277,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J122907.44+362723.8,0.0714,73.0,15.93,12:29:07.44,+36:27:23.8,J122908.09+362708.4,0.0716,17.52,12:29:08.09,+36:27:08.4,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J122907.44+362723.8,J122908.09+362708.4,187.28099999999995,36.456611111111116,187.2837083333333,36.452333333333335,J2000,Optical,SDSS,J2000,Optical,SDSS,17.281789892161974,23.523326410757303,-55.80961220644624,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J122939.28+250819.6,0.0568,33.0,15.76,12:29:39.28,+25:08:19.6,J122941.88+250842.4,0.0566,15.91,12:29:41.88,+25:08:42.4,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J122939.28+250819.6,J122941.88+250842.4,187.41366666666664,25.138777777777776,187.42449999999997,25.14511111111111,J2000,Optical,SDSS,J2000,Optical,SDSS,42.02722256596985,46.294897476110364,56.591274216384974,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J123031.60+425822.2,0.0637,529.0,16.09,12:30:31.60,+42:58:22.2,J123035.41+425755.6,0.0656,14.85,12:30:35.41,+42:57:55.6,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J123031.60+425822.2,J123035.41+425755.6,187.63166666666666,42.972833333333334,187.64754166666665,42.96544444444445,J2000,Optical,SDSS,J2000,Optical,SDSS,49.56099982328899,60.730613155385456,-533.6021675361384,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J123047.08+230752.0,0.0571,161.0,17.14,12:30:47.08,+23:07:52.0,J123048.44+230743.7,0.0565,15.0,12:30:48.44,+23:07:43.7,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J123047.08+230752.0,J123048.44+230743.7,187.69616666666664,23.13111111111111,187.70183333333333,23.128805555555555,J2000,Optical,SDSS,J2000,Optical,SDSS,20.51423942137292,22.708685818938566,169.75774559326018,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
J123058.02+512039.0,0.0441,454.0,14.49,12:30:58.02,+51:20:39.0,J123100.38+512133.1,0.0425,15.51,12:31:00.38,+51:21:33.1,Dual AGN Candidate,Fiber Spectra / Optical Spectroscopic Emission Line Ratios,J123058.02+512039.0,J123100.38+512133.1,187.74175,51.344166666666666,187.75158333333331,51.35919444444445,J2000,Optical,SDSS,J2000,Optical,SDSS,58.44315949178441,50.74081872363219,458.5447318232304,spec,spec,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101, ,,,,,,,
