System Type,Selection Method,Confirmation Method,Name1,z1,z1_type,RA1,Dec1,RA1_deg,Dec1_deg,Equinox1,Coordinate_waveband1,Coordinate_Source1,rmag1,Brightness1,Brightness_band1,Brightness_type1,Name2,z2,z2_type,RA2,Dec2,RA2_deg,Dec2_deg,Equinox2,rmag2,Coordinate_waveband2,Coordinate_Source2,Brightness2,Brightness_band2,Brightness_type2,dV,Sep,Sep(kpc),Paper(s),BibCode(s),DOI(s),Notes
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J235741.52+181220.16,,spec,-99,-99,359.423,18.2056,,,,,-100.0,-100,-100,J235741.52+181220.16,-99,spec,359.423,18.2056,359.423,18.2056,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J011344.33+275634.80,,spec,-99,-99,18.4347,27.943,,,,,-100.0,-100,-100,J011344.33+275634.80,-99,spec,18.4347,27.943,18.4347,27.943,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J010329.98+303522.20,,spec,-99,-99,15.8749,30.5895,,,,,-100.0,-100,-100,J010329.98+303522.20,-99,spec,15.8749,30.5895,15.8749,30.5895,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J011458.01+304350.88,,spec,-99,-99,18.7417,30.7308,,,,,-100.0,-100,-100,J011458.01+304350.88,-99,spec,18.7417,30.7308,18.7417,30.7308,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J013957.58+273354.72,,spec,-99,-99,24.9899,27.5652,,,,,-100.0,-100,-100,J013957.58+273354.72,-99,spec,24.9899,27.5652,24.9899,27.5652,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J015419.90+300752.32,,spec,-99,-99,28.5829,30.1312,,,,,-100.0,-100,-100,J015419.90+300752.32,-99,spec,28.5829,30.1312,28.5829,30.1312,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J015711.62+284230.96,,spec,-99,-99,29.2984,28.7086,,,,,-100.0,-100,-100,J015711.62+284230.96,-99,spec,29.2984,28.7086,29.2984,28.7086,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J003243.66+242134.20,,spec,-99,-99,8.18192,24.3595,,,,,-100.0,-100,-100,J003243.66+242134.20,-99,spec,8.18192,24.3595,8.18192,24.3595,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J004332.98+222123.40,,spec,-99,-99,10.8874,22.3565,,,,,-100.0,-100,-100,J004332.98+222123.40,-99,spec,10.8874,22.3565,10.8874,22.3565,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J225243.68+271154.24,,spec,-99,-99,343.182,27.1984,,,,,-100.0,-100,-100,J225243.68+271154.24,-99,spec,343.182,27.1984,343.182,27.1984,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J224048.96+265036.96,,spec,-99,-99,340.204,26.8436,,,,,-100.0,-100,-100,J224048.96+265036.96,-99,spec,340.204,26.8436,340.204,26.8436,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J223355.44+273834.08,,spec,-99,-99,338.481,27.6428,,,,,-100.0,-100,-100,J223355.44+273834.08,-99,spec,338.481,27.6428,338.481,27.6428,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J222829.04+255941.64,,spec,-99,-99,337.121,25.9949,,,,,-100.0,-100,-100,J222829.04+255941.64,-99,spec,337.121,25.9949,337.121,25.9949,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J233533.36+280804.56,,spec,-99,-99,353.889,28.1346,,,,,-100.0,-100,-100,J233533.36+280804.56,-99,spec,353.889,28.1346,353.889,28.1346,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J165223.28+512121.24,,spec,-99,-99,253.097,51.3559,,,,,-100.0,-100,-100,J165223.28+512121.24,-99,spec,253.097,51.3559,253.097,51.3559,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J161334.80+515329.40,,spec,-99,-99,243.395,51.8915,,,,,-100.0,-100,-100,J161334.80+515329.40,-99,spec,243.395,51.8915,243.395,51.8915,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J161033.36+522126.28,,spec,-99,-99,242.639,52.3573,,,,,-100.0,-100,-100,J161033.36+522126.28,-99,spec,242.639,52.3573,242.639,52.3573,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J165336.00+494022.44,,spec,-99,-99,253.4,49.6729,,,,,-100.0,-100,-100,J165336.00+494022.44,-99,spec,253.4,49.6729,253.4,49.6729,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J161155.44+504243.56,,spec,-99,-99,242.981,50.7121,,,,,-100.0,-100,-100,J161155.44+504243.56,-99,spec,242.981,50.7121,242.981,50.7121,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J083316.32+432452.92,,spec,-99,-99,128.318,43.4147,,,,,-100.0,-100,-100,J083316.32+432452.92,-99,spec,128.318,43.4147,128.318,43.4147,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J082905.04+451557.60,,spec,-99,-99,127.271,45.266,,,,,-100.0,-100,-100,J082905.04+451557.60,-99,spec,127.271,45.266,127.271,45.266,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J085003.36+435413.32,,spec,-99,-99,132.514,43.9037,,,,,-100.0,-100,-100,J085003.36+435413.32,-99,spec,132.514,43.9037,132.514,43.9037,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J074935.76+455327.24,,spec,-99,-99,117.399,45.8909,,,,,-100.0,-100,-100,J074935.76+455327.24,-99,spec,117.399,45.8909,117.399,45.8909,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J080827.12+441900.12,,spec,-99,-99,122.113,44.3167,,,,,-100.0,-100,-100,J080827.12+441900.12,-99,spec,122.113,44.3167,122.113,44.3167,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J085029.04+464152.80,,spec,-99,-99,132.621,46.698,,,,,-100.0,-100,-100,J085029.04+464152.80,-99,spec,132.621,46.698,132.621,46.698,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115537.92+243852.44,,spec,-99,-99,178.908,24.6479,,,,,-100.0,-100,-100,J115537.92+243852.44,-99,spec,178.908,24.6479,178.908,24.6479,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115631.68+254415.72,,spec,-99,-99,179.132,25.7377,,,,,-100.0,-100,-100,J115631.68+254415.72,-99,spec,179.132,25.7377,179.132,25.7377,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J114132.64+271915.60,,spec,-99,-99,175.386,27.321,,,,,-100.0,-100,-100,J114132.64+271915.60,-99,spec,175.386,27.321,175.386,27.321,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J113355.20+212422.68,,spec,-99,-99,173.48,21.4063,,,,,-100.0,-100,-100,J113355.20+212422.68,-99,spec,173.48,21.4063,173.48,21.4063,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J111235.28+273315.48,,spec,-99,-99,168.147,27.5543,,,,,-100.0,-100,-100,J111235.28+273315.48,-99,spec,168.147,27.5543,168.147,27.5543,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J110711.52+321248.96,,spec,-99,-99,166.798,32.2136,,,,,-100.0,-100,-100,J110711.52+321248.96,-99,spec,166.798,32.2136,166.798,32.2136,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J111441.76+330159.16,,spec,-99,-99,168.674,33.0331,,,,,-100.0,-100,-100,J111441.76+330159.16,-99,spec,168.674,33.0331,168.674,33.0331,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J105302.16+311308.40,,spec,-99,-99,163.259,31.219,,,,,-100.0,-100,-100,J105302.16+311308.40,-99,spec,163.259,31.219,163.259,31.219,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J104310.32+291521.96,,spec,-99,-99,160.793,29.2561,,,,,-100.0,-100,-100,J104310.32+291521.96,-99,spec,160.793,29.2561,160.793,29.2561,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J101546.80+342521.00,,spec,-99,-99,153.945,34.4225,,,,,-100.0,-100,-100,J101546.80+342521.00,-99,spec,153.945,34.4225,153.945,34.4225,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J101019.44+304435.52,,spec,-99,-99,152.581,30.7432,,,,,-100.0,-100,-100,J101019.44+304435.52,-99,spec,152.581,30.7432,152.581,30.7432,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J100432.88+315151.48,,spec,-99,-99,151.137,31.8643,,,,,-100.0,-100,-100,J100432.88+315151.48,-99,spec,151.137,31.8643,151.137,31.8643,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J101224.48+281754.96,,spec,-99,-99,153.102,28.2986,,,,,-100.0,-100,-100,J101224.48+281754.96,-99,spec,153.102,28.2986,153.102,28.2986,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J121015.60+311805.40,,spec,-99,-99,182.565,31.3015,,,,,-100.0,-100,-100,J121015.60+311805.40,-99,spec,182.565,31.3015,182.565,31.3015,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J115757.84+305002.40,,spec,-99,-99,179.491,30.834,,,,,-100.0,-100,-100,J115757.84+305002.40,-99,spec,179.491,30.834,179.491,30.834,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J130955.44+281129.40,,spec,-99,-99,197.481,28.1915,,,,,-100.0,-100,-100,J130955.44+281129.40,-99,spec,197.481,28.1915,197.481,28.1915,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J130311.76+294245.00,,spec,-99,-99,195.799,29.7125,,,,,-100.0,-100,-100,J130311.76+294245.00,-99,spec,195.799,29.7125,195.799,29.7125,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J130217.28+303612.60,,spec,-99,-99,195.572,30.6035,,,,,-100.0,-100,-100,J130217.28+303612.60,-99,spec,195.572,30.6035,195.572,30.6035,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J125242.48+301714.28,,spec,-99,-99,193.177,30.2873,,,,,-100.0,-100,-100,J125242.48+301714.28,-99,spec,193.177,30.2873,193.177,30.2873,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J130536.96+301013.80,,spec,-99,-99,196.404,30.1705,,,,,-100.0,-100,-100,J130536.96+301013.80,-99,spec,196.404,30.1705,196.404,30.1705,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J141122.32+292310.32,,spec,-99,-99,212.843,29.3862,,,,,-100.0,-100,-100,J141122.32+292310.32,-99,spec,212.843,29.3862,212.843,29.3862,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J134302.88+314350.16,,spec,-99,-99,205.762,31.7306,,,,,-100.0,-100,-100,J134302.88+314350.16,-99,spec,205.762,31.7306,205.762,31.7306,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J233936.72+301907.32,,spec,-99,-99,354.903,30.3187,,,,,-100.0,-100,-100,J233936.72+301907.32,-99,spec,354.903,30.3187,354.903,30.3187,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J230000.24+305400.72,,spec,-99,-99,345.001,30.9002,,,,,-100.0,-100,-100,J230000.24+305400.72,-99,spec,345.001,30.9002,345.001,30.9002,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J235836.96+245219.92,,spec,-99,-99,359.654,24.8722,,,,,-100.0,-100,-100,J235836.96+245219.92,-99,spec,359.654,24.8722,359.654,24.8722,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J235121.36+260809.96,,spec,-99,-99,357.839,26.1361,,,,,-100.0,-100,-100,J235121.36+260809.96,-99,spec,357.839,26.1361,357.839,26.1361,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J235155.44+232651.36,,spec,-99,-99,357.981,23.4476,,,,,-100.0,-100,-100,J235155.44+232651.36,-99,spec,357.981,23.4476,357.981,23.4476,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J232053.04+283554.96,,spec,-99,-99,350.221,28.5986,,,,,-100.0,-100,-100,J232053.04+283554.96,-99,spec,350.221,28.5986,350.221,28.5986,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J231044.88+305815.24,,spec,-99,-99,347.687,30.9709,,,,,-100.0,-100,-100,J231044.88+305815.24,-99,spec,347.687,30.9709,347.687,30.9709,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J011804.85+311720.40,,spec,-99,-99,19.5202,31.289,,,,,-100.0,-100,-100,J011804.85+311720.40,-99,spec,19.5202,31.289,19.5202,31.289,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J012615.02+313540.20,,spec,-99,-99,21.5626,31.5945,,,,,-100.0,-100,-100,J012615.02+313540.20,-99,spec,21.5626,31.5945,21.5626,31.5945,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J015750.74+324705.64,,spec,-99,-99,29.4614,32.7849,,,,,-100.0,-100,-100,J015750.74+324705.64,-99,spec,29.4614,32.7849,29.4614,32.7849,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J020242.72+325429.52,,spec,-99,-99,30.678,32.9082,,,,,-100.0,-100,-100,J020242.72+325429.52,-99,spec,30.678,32.9082,30.678,32.9082,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J124014.16+444353.40,,spec,-99,-99,190.059,44.7315,,,,,-100.0,-100,-100,J124014.16+444353.40,-99,spec,190.059,44.7315,190.059,44.7315,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J130030.96+460822.92,,spec,-99,-99,195.129,46.1397,,,,,-100.0,-100,-100,J130030.96+460822.92,-99,spec,195.129,46.1397,195.129,46.1397,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J125844.64+450906.12,,spec,-99,-99,194.686,45.1517,,,,,-100.0,-100,-100,J125844.64+450906.12,-99,spec,194.686,45.1517,194.686,45.1517,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J132947.52+431357.36,,spec,-99,-99,202.448,43.2326,,,,,-100.0,-100,-100,J132947.52+431357.36,-99,spec,202.448,43.2326,202.448,43.2326,,,,,-100.0,-100,-100,437.0,0.4,,Yuan+2016 ; Liu+2018 ,2016MNRAS.462.1603Y ; 2018ApJ...862...29L,https://doi.org/10.1093/mnras/stw1747 ; https://doi.org/10.3847/1538-4357/aac9cb,Liu+ resolve two stellar bulges and two NLRs in this system using HST. The HST data disfavor a biconical outflow scenario and they favor a dual AGN scenario; given the separation they cannot rule out a single AGN ionizing both nuclei. Liu+ finds the separation to be slightly smaller for the OIII emitting regions than the host stellar bulges.
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J123306.48+452855.20,,spec,-99,-99,188.277,45.482,,,,,-100.0,-100,-100,J123306.48+452855.20,-99,spec,188.277,45.482,188.277,45.482,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J121336.24+463355.80,,spec,-99,-99,183.401,46.5655,,,,,-100.0,-100,-100,J121336.24+463355.80,-99,spec,183.401,46.5655,183.401,46.5655,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J102714.88+460256.76,,spec,-99,-99,156.812,46.0491,,,,,-100.0,-100,-100,J102714.88+460256.76,-99,spec,156.812,46.0491,156.812,46.0491,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J122816.80+481105.28,,spec,-99,-99,187.07,48.1848,,,,,-100.0,-100,-100,J122816.80+481105.28,-99,spec,187.07,48.1848,187.07,48.1848,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J101843.44+513317.64,,spec,-99,-99,154.681,51.5549,,,,,-100.0,-100,-100,J101843.44+513317.64,-99,spec,154.681,51.5549,154.681,51.5549,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J125158.80+491045.48,,spec,-99,-99,192.995,49.1793,,,,,-100.0,-100,-100,J125158.80+491045.48,-99,spec,192.995,49.1793,192.995,49.1793,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
Dual AGN Candidate,Double-Peaked Optical Spectroscopic Emission Lines,-99,J121339.12+470205.28,,spec,-99,-99,183.413,47.0348,,,,,-100.0,-100,-100,J121339.12+470205.28,-99,spec,183.413,47.0348,183.413,47.0348,,,,,-100.0,-100,-100,-99,2,,Yuan+2016,2016MNRAS.462.1603Y,https://doi.org/10.1093/mnras/stw1747,-99
