SDSS J130407.73+191238.3 0.066341 0.000015  -95.4 16.4  -88.1 15.5  -91.6 11.3
SDSS J130439.72+034137.8 0.040188 0.000016 -102.9 23.0  -82.1 21.2  -91.7 15.6
SDSS J130807.66+500446.9 0.054984 0.000015   90.4 24.1   95.2 20.0   93.2 15.4
SDSS J131057.25+083738.5 0.052190 0.000021  147.1 16.5  159.7 15.1  153.9 11.1
SDSS J131114.61+204853.8 0.138549 0.000018  -71.7 16.1  -66.7 15.9  -69.1 11.3
SDSS J131228.22-013953.6 0.081716 0.000015  -77.3 19.8  -65.0 17.9  -70.6 13.3
SDSS J131751.00+375753.2 0.095373 0.000024   88.1 18.9   77.3 20.5   83.1 13.9
SDSS J131845.76+431407.2 0.052317 0.000019   89.5 16.9   89.7 15.8   89.6 11.6
SDSS J132119.60+612832.6 0.132804 0.000024  108.3 22.9  124.4 22.2  116.6 16.0
SDSS J132435.28+130948.5 0.158455 0.000035 -107.1 21.1  -77.7 20.6  -92.0 14.7
SDSS J132700.72+411130.2 0.168957 0.000010  391.3 52.1  414.7 33.2  408.0 28.0
SDSS J133044.46+174535.5 0.179658 0.000048 -268.1 25.9 -255.7 24.0 -261.5 17.6
SDSS J133335.76+030153.8 0.126733 0.000017   78.1 20.3   79.1 20.2   78.6 14.3
SDSS J133738.22+153410.3 0.114519 0.000021   91.5 20.5   75.2 20.6   83.4 14.5
SDSS J133748.12+615248.5 0.088765 0.000025  -88.1 19.6  -90.8 19.0  -89.5 13.6
SDSS J134025.26+101621.1 0.167800 0.000016  104.9 17.1  124.0 16.8  114.6 12.0
SDSS J134117.80+032451.0 0.078149 0.000014   57.9 17.8   50.1 15.8   53.6 11.8
SDSS J134133.37-002432.1 0.071899 0.000018   61.5 15.4   62.1 15.2   61.8 10.8
SDSS J134321.77+595723.5 0.137825 0.000022  -73.7 17.2  -72.0 17.3  -72.9 12.2
SDSS J134352.06-011905.3 0.127503 0.000018   74.1 18.7   94.2 18.4   84.3 13.1
SDSS J134417.87+021821.0 0.143427 0.000024  -77.3 21.3  -72.1 20.7  -74.6 14.8
SDSS J134602.85+001649.8 0.179826 0.000070   62.3 18.7   60.5 18.6   61.4 13.2
SDSS J134620.25+203105.1 0.085463 0.000020   65.7 15.6   69.9 15.5   67.8 11.0
SDSS J134620.47+130501.6 0.081071 0.000015  -89.9 17.2  -79.6 15.8  -84.3 11.6
SDSS J134640.79+522836.5 0.029178 0.000010  -50.1 14.6  -52.9 14.5  -51.5 10.3
SDSS J134757.12+231658.8 0.141720 0.000026   76.5 18.3   77.5 16.9   77.0 12.4
SDSS J135233.46+151322.2 0.093687 0.000019  -53.0 17.4  -54.0 16.9  -53.5 12.1
SDSS J135406.91-030523.9 0.129193 0.000017  -75.7 15.7  -66.9 15.5  -71.3 11.0
SDSS J135429.05+132757.2 0.063316 0.000070   64.1 21.1   74.0 21.1   69.1 15.0
SDSS J135539.94+402742.3 0.008470 0.000050  -75.2 16.9  -74.8 14.9  -75.0 11.2
SDSS J135620.06+211052.4 0.062784 0.000014  -83.0 23.8  -65.3 20.7  -72.9 15.6
SDSS J135639.40+450627.6 0.127686 0.000022 -104.0 18.6  -96.2 16.6  -99.6 12.4
SDSS J135803.14+323502.6 0.047685 0.000010   59.0 19.2   70.6 18.4   65.1 13.3
SDSS J135848.76+283529.0 0.062957 0.000013 -102.9 21.5 -110.0 17.7 -107.1 13.7
SDSS J135905.71+310609.1 0.130062 0.000017   60.7 19.6   71.4 19.5   66.1 13.8
SDSS J140113.90+235801.4 0.079224 0.000020  -78.0 15.4  -87.0 15.2  -82.6 10.8
SDSS J140209.37+283338.2 0.061926 0.000017  -62.4 16.0  -63.2 16.1  -62.8 11.4
SDSS J140315.95+593453.8 0.072903 0.000020  -80.2 14.8  -85.7 14.7  -82.9 10.4
SDSS J140414.37+403333.5 0.103486 0.000017  -61.5 17.9  -65.7 16.6  -63.8 12.2
SDSS J140526.98+044026.3 0.158223 0.000025   61.1 20.1   76.1 19.2   68.9 13.9
SDSS J140536.22+061837.3 0.084860 0.000015   54.1 16.2   57.1 16.4   55.6 11.5
SDSS J140723.12+085854.7 0.134247 0.000013   61.3 17.1   75.7 16.4   68.8 11.8
SDSS J140801.56+165015.0 0.125381 0.000018  -52.8 16.1  -51.8 15.6  -52.3 11.2
SDSS J141140.10+192047.3 0.082754 0.000012  -66.0 18.6  -58.3 17.6  -61.9 12.8
SDSS J141235.35+334651.4 0.128990 0.000025   71.3 18.5   64.3 18.0   67.7 12.9
SDSS J141530.05+304249.0 0.192127 0.000026  -70.8 21.8  -84.9 22.6  -77.6 15.7
SDSS J141641.77-013932.5 0.125977 0.000015  -50.4 16.7  -50.5 15.7  -50.5 11.4
SDSS J142059.78+175652.8 0.135479 0.000018   59.9 17.5   58.6 17.6   59.3 12.4
SDSS J142148.98+253616.3 0.146485 0.000019   53.0 17.0   61.3 16.6   57.2 11.9
SDSS J142317.05+000901.2 0.141365 0.000020   70.0 21.9   99.0 27.6   81.2 17.2
SDSS J142742.68+050318.4 0.158978 0.000034  -79.6 20.8  -78.7 19.5  -79.1 14.2
SDSS J143107.40+241245.0 0.136397 0.000022   72.1 16.7   61.6 15.5   66.5 11.4
SDSS J143339.50+234152.5 0.095068 0.000019   69.2 16.9   51.1 15.9   59.6 11.6
SDSS J143624.57+025221.5 0.192200 0.000030  -91.9 19.1 -110.1 19.6 -100.8 13.7
SDSS J143629.00+065813.1 0.112792 0.000070  -97.9 16.3  -96.8 16.3  -97.4 11.5
SDSS J143642.64+395636.9 0.020037 0.000090  -53.8 15.8  -49.5 15.2  -51.6 11.0
SDSS J144032.50+213803.1 0.084798 0.000025  -59.6 16.5  -55.8 16.4  -57.7 11.6
SDSS J144147.36+175534.4 0.185574 0.000090   57.4 17.2   67.7 17.2   62.6 12.2
SDSS J144231.20+260439.3 0.072098 0.000010  -56.9 16.0  -66.2 16.0  -61.5 11.3
SDSS J144324.07+353320.9 0.098142 0.000027   62.9 16.7   65.8 16.2   64.4 11.6
SDSS J144412.18+075658.7 0.027693 0.000010  -72.3 16.3  -61.7 15.4  -66.7 11.2
